poll_info,year,state,poll_id,pollster,start_date,end_date,sample_subpopulation,sample_size,mode,partisanship,partisan_affiliation,days_to_election,poll_key,candidate,pct,party_group
2012-maryland-president-romney-vs-obama,2012,maryland,13898,PPP (D)/Marylanders for Marriage Equality,2012-05-14,2012-05-21,Likely Voters,852,Live Phone,Sponsor,Dem,169,2012_13898_maryland,Obama,58,Democrat
2012-maryland-president-romney-vs-obama,2012,maryland,13898,PPP (D)/Marylanders for Marriage Equality,2012-05-14,2012-05-21,Likely Voters,852,Live Phone,Sponsor,Dem,169,2012_13898_maryland,Romney,35,Republican
2012-maryland-president-romney-vs-obama,2012,maryland,13898,PPP (D)/Marylanders for Marriage Equality,2012-05-14,2012-05-21,Likely Voters,852,Live Phone,Sponsor,Dem,169,2012_13898_maryland,Undecided,6,Undecided
2012-maryland-president-romney-vs-obama,2012,maryland,13898,PPP (D)/Marylanders for Marriage Equality,2012-05-14,2012-05-21,Likely Voters,852,Live Phone,Sponsor,Dem,169,2012_13898_maryland,Other,NA,Other
2012-oklahoma-president-romney-vs-obama,2012,oklahoma,16203,SoonerPoll.com,2012-10-18,2012-10-24,Likely Voters,305,Live Phone,Nonpartisan,None,13,2012_16203_oklahoma,Obama,33,Democrat
2012-oklahoma-president-romney-vs-obama,2012,oklahoma,16203,SoonerPoll.com,2012-10-18,2012-10-24,Likely Voters,305,Live Phone,Nonpartisan,None,13,2012_16203_oklahoma,Romney,58,Republican
2012-oklahoma-president-romney-vs-obama,2012,oklahoma,16203,SoonerPoll.com,2012-10-18,2012-10-24,Likely Voters,305,Live Phone,Nonpartisan,None,13,2012_16203_oklahoma,Undecided,8,Undecided
2012-oklahoma-president-romney-vs-obama,2012,oklahoma,16203,SoonerPoll.com,2012-10-18,2012-10-24,Likely Voters,305,Live Phone,Nonpartisan,None,13,2012_16203_oklahoma,Other,NA,Other
2012-oklahoma-president-romney-vs-obama,2012,oklahoma,14703,SoonerPoll.com,2012-07-26,2012-08-14,Likely Voters,495,Live Phone,Nonpartisan,None,84,2012_14703_oklahoma,Obama,29,Democrat
2012-oklahoma-president-romney-vs-obama,2012,oklahoma,14703,SoonerPoll.com,2012-07-26,2012-08-14,Likely Voters,495,Live Phone,Nonpartisan,None,84,2012_14703_oklahoma,Romney,58,Republican
2012-oklahoma-president-romney-vs-obama,2012,oklahoma,14703,SoonerPoll.com,2012-07-26,2012-08-14,Likely Voters,495,Live Phone,Nonpartisan,None,84,2012_14703_oklahoma,Undecided,13,Undecided
2012-oklahoma-president-romney-vs-obama,2012,oklahoma,14703,SoonerPoll.com,2012-07-26,2012-08-14,Likely Voters,495,Live Phone,Nonpartisan,None,84,2012_14703_oklahoma,Other,NA,Other
2012-oklahoma-president-romney-vs-obama,2012,oklahoma,13856,SoonerPoll.com,2012-05-07,2012-05-10,Likely Voters,503,Live Phone,Nonpartisan,None,180,2012_13856_oklahoma,Obama,27,Democrat
2012-oklahoma-president-romney-vs-obama,2012,oklahoma,13856,SoonerPoll.com,2012-05-07,2012-05-10,Likely Voters,503,Live Phone,Nonpartisan,None,180,2012_13856_oklahoma,Romney,62,Republican
2012-oklahoma-president-romney-vs-obama,2012,oklahoma,13856,SoonerPoll.com,2012-05-07,2012-05-10,Likely Voters,503,Live Phone,Nonpartisan,None,180,2012_13856_oklahoma,Undecided,11,Undecided
2012-oklahoma-president-romney-vs-obama,2012,oklahoma,13856,SoonerPoll.com,2012-05-07,2012-05-10,Likely Voters,503,Live Phone,Nonpartisan,None,180,2012_13856_oklahoma,Other,NA,Other
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,16371,Mason-Dixon,2012-10-26,2012-10-28,Likely Voters,625,Live Phone,Nonpartisan,None,9,2012_16371_north-dakota,Obama,40,Democrat
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,16371,Mason-Dixon,2012-10-26,2012-10-28,Likely Voters,625,Live Phone,Nonpartisan,None,9,2012_16371_north-dakota,Romney,54,Republican
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,16371,Mason-Dixon,2012-10-26,2012-10-28,Likely Voters,625,Live Phone,Nonpartisan,None,9,2012_16371_north-dakota,Undecided,3,Undecided
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,16371,Mason-Dixon,2012-10-26,2012-10-28,Likely Voters,625,Live Phone,Nonpartisan,None,9,2012_16371_north-dakota,Other,NA,Other
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,16325,Pharos Research Group,2012-10-26,2012-10-28,Likely Voters,752,Live Phone,Nonpartisan,None,9,2012_16325_north-dakota,Obama,38,Democrat
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,16325,Pharos Research Group,2012-10-26,2012-10-28,Likely Voters,752,Live Phone,Nonpartisan,None,9,2012_16325_north-dakota,Romney,55,Republican
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,16325,Pharos Research Group,2012-10-26,2012-10-28,Likely Voters,752,Live Phone,Nonpartisan,None,9,2012_16325_north-dakota,Undecided,NA,Undecided
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,16325,Pharos Research Group,2012-10-26,2012-10-28,Likely Voters,752,Live Phone,Nonpartisan,None,9,2012_16325_north-dakota,Other,NA,Other
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,16246,Pharos Research Group,2012-10-19,2012-10-21,Likely Voters,807,Live Phone,Nonpartisan,None,16,2012_16246_north-dakota,Obama,39,Democrat
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,16246,Pharos Research Group,2012-10-19,2012-10-21,Likely Voters,807,Live Phone,Nonpartisan,None,16,2012_16246_north-dakota,Romney,49,Republican
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,16246,Pharos Research Group,2012-10-19,2012-10-21,Likely Voters,807,Live Phone,Nonpartisan,None,16,2012_16246_north-dakota,Undecided,NA,Undecided
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,16246,Pharos Research Group,2012-10-19,2012-10-21,Likely Voters,807,Live Phone,Nonpartisan,None,16,2012_16246_north-dakota,Other,NA,Other
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,16060,Rasmussen,2012-10-17,2012-10-18,Likely Voters,600,Automated Phone,Nonpartisan,None,19,2012_16060_north-dakota,Obama,40,Democrat
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,16060,Rasmussen,2012-10-17,2012-10-18,Likely Voters,600,Automated Phone,Nonpartisan,None,19,2012_16060_north-dakota,Romney,54,Republican
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,16060,Rasmussen,2012-10-17,2012-10-18,Likely Voters,600,Automated Phone,Nonpartisan,None,19,2012_16060_north-dakota,Undecided,4,Undecided
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,16060,Rasmussen,2012-10-17,2012-10-18,Likely Voters,600,Automated Phone,Nonpartisan,None,19,2012_16060_north-dakota,Other,2,Other
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,16064,Essman/Research,2012-10-12,2012-10-15,Likely Voters,500,Live Phone,Nonpartisan,None,22,2012_16064_north-dakota,Obama,32,Democrat
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,16064,Essman/Research,2012-10-12,2012-10-15,Likely Voters,500,Live Phone,Nonpartisan,None,22,2012_16064_north-dakota,Romney,57,Republican
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,16064,Essman/Research,2012-10-12,2012-10-15,Likely Voters,500,Live Phone,Nonpartisan,None,22,2012_16064_north-dakota,Undecided,10,Undecided
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,16064,Essman/Research,2012-10-12,2012-10-15,Likely Voters,500,Live Phone,Nonpartisan,None,22,2012_16064_north-dakota,Other,1,Other
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,15618,Mason-Dixon,2012-10-03,2012-10-05,Likely Voters,625,Live Phone,Nonpartisan,None,32,2012_15618_north-dakota,Obama,40,Democrat
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,15618,Mason-Dixon,2012-10-03,2012-10-05,Likely Voters,625,Live Phone,Nonpartisan,None,32,2012_15618_north-dakota,Romney,54,Republican
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,15618,Mason-Dixon,2012-10-03,2012-10-05,Likely Voters,625,Live Phone,Nonpartisan,None,32,2012_15618_north-dakota,Undecided,5,Undecided
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,15618,Mason-Dixon,2012-10-03,2012-10-05,Likely Voters,625,Live Phone,Nonpartisan,None,32,2012_15618_north-dakota,Other,NA,Other
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,15399,DFM Research (D-ND Dems/NPL),2012-09-24,2012-09-27,Likely Voters,600,Live Phone,Sponsor,Dem,40,2012_15399_north-dakota,Obama,39,Democrat
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,15399,DFM Research (D-ND Dems/NPL),2012-09-24,2012-09-27,Likely Voters,600,Live Phone,Sponsor,Dem,40,2012_15399_north-dakota,Romney,51,Republican
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,15399,DFM Research (D-ND Dems/NPL),2012-09-24,2012-09-27,Likely Voters,600,Live Phone,Sponsor,Dem,40,2012_15399_north-dakota,Undecided,NA,Undecided
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,15399,DFM Research (D-ND Dems/NPL),2012-09-24,2012-09-27,Likely Voters,600,Live Phone,Sponsor,Dem,40,2012_15399_north-dakota,Other,NA,Other
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,14480,DFM Research (D-ND Dems/NPL),2012-07-24,2012-07-26,Likely Voters,400,Live Phone,Sponsor,Dem,103,2012_14480_north-dakota,Obama,35,Democrat
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,14480,DFM Research (D-ND Dems/NPL),2012-07-24,2012-07-26,Likely Voters,400,Live Phone,Sponsor,Dem,103,2012_14480_north-dakota,Romney,54,Republican
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,14480,DFM Research (D-ND Dems/NPL),2012-07-24,2012-07-26,Likely Voters,400,Live Phone,Sponsor,Dem,103,2012_14480_north-dakota,Undecided,NA,Undecided
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,14480,DFM Research (D-ND Dems/NPL),2012-07-24,2012-07-26,Likely Voters,400,Live Phone,Sponsor,Dem,103,2012_14480_north-dakota,Other,NA,Other
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,14336,Rasmussen,2012-07-10,2012-07-11,Likely Voters,400,Automated Phone,Nonpartisan,None,118,2012_14336_north-dakota,Obama,36,Democrat
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,14336,Rasmussen,2012-07-10,2012-07-11,Likely Voters,400,Automated Phone,Nonpartisan,None,118,2012_14336_north-dakota,Romney,51,Republican
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,14336,Rasmussen,2012-07-10,2012-07-11,Likely Voters,400,Automated Phone,Nonpartisan,None,118,2012_14336_north-dakota,Undecided,7,Undecided
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,14336,Rasmussen,2012-07-10,2012-07-11,Likely Voters,400,Automated Phone,Nonpartisan,None,118,2012_14336_north-dakota,Other,6,Other
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,14040,Mason-Dixon,2012-06-04,2012-06-06,Likely Voters,625,Live Phone,Nonpartisan,None,153,2012_14040_north-dakota,Obama,39,Democrat
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,14040,Mason-Dixon,2012-06-04,2012-06-06,Likely Voters,625,Live Phone,Nonpartisan,None,153,2012_14040_north-dakota,Romney,52,Republican
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,14040,Mason-Dixon,2012-06-04,2012-06-06,Likely Voters,625,Live Phone,Nonpartisan,None,153,2012_14040_north-dakota,Undecided,NA,Undecided
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,14040,Mason-Dixon,2012-06-04,2012-06-06,Likely Voters,625,Live Phone,Nonpartisan,None,153,2012_14040_north-dakota,Other,NA,Other
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,13664,DFM Research (D-DSCC),2012-04-18,2012-04-26,Registered Voters,478,Live Phone,Sponsor,Dem,194,2012_13664_north-dakota,Obama,32,Democrat
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,13664,DFM Research (D-DSCC),2012-04-18,2012-04-26,Registered Voters,478,Live Phone,Sponsor,Dem,194,2012_13664_north-dakota,Romney,51,Republican
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,13664,DFM Research (D-DSCC),2012-04-18,2012-04-26,Registered Voters,478,Live Phone,Sponsor,Dem,194,2012_13664_north-dakota,Undecided,NA,Undecided
2012-north-dakota-president-romney-vs-obama,2012,north-dakota,13664,DFM Research (D-DSCC),2012-04-18,2012-04-26,Registered Voters,478,Live Phone,Sponsor,Dem,194,2012_13664_north-dakota,Other,NA,Other
2012-washington-president-romney-vs-obama,2012,washington,16521,PPP (D),2012-11-01,2012-11-03,Likely Voters,932,Automated Phone,Pollster,Dem,3,2012_16521_washington,Obama,53,Democrat
2012-washington-president-romney-vs-obama,2012,washington,16521,PPP (D),2012-11-01,2012-11-03,Likely Voters,932,Automated Phone,Pollster,Dem,3,2012_16521_washington,Romney,46,Republican
2012-washington-president-romney-vs-obama,2012,washington,16521,PPP (D),2012-11-01,2012-11-03,Likely Voters,932,Automated Phone,Pollster,Dem,3,2012_16521_washington,Undecided,1,Undecided
2012-washington-president-romney-vs-obama,2012,washington,16521,PPP (D),2012-11-01,2012-11-03,Likely Voters,932,Automated Phone,Pollster,Dem,3,2012_16521_washington,Other,NA,Other
2012-washington-president-romney-vs-obama,2012,washington,16583,YouGov,2012-10-31,2012-11-03,Likely Voters,837,Internet,Nonpartisan,None,3,2012_16583_washington,Obama,54,Democrat
2012-washington-president-romney-vs-obama,2012,washington,16583,YouGov,2012-10-31,2012-11-03,Likely Voters,837,Internet,Nonpartisan,None,3,2012_16583_washington,Romney,40,Republican
2012-washington-president-romney-vs-obama,2012,washington,16583,YouGov,2012-10-31,2012-11-03,Likely Voters,837,Internet,Nonpartisan,None,3,2012_16583_washington,Undecided,2,Undecided
2012-washington-president-romney-vs-obama,2012,washington,16583,YouGov,2012-10-31,2012-11-03,Likely Voters,837,Internet,Nonpartisan,None,3,2012_16583_washington,Other,NA,Other
2012-washington-president-romney-vs-obama,2012,washington,16415,SurveyUSA,2012-10-28,2012-10-31,Likely Voters,555,Mixed,Nonpartisan,None,6,2012_16415_washington,Obama,54,Democrat
2012-washington-president-romney-vs-obama,2012,washington,16415,SurveyUSA,2012-10-28,2012-10-31,Likely Voters,555,Mixed,Nonpartisan,None,6,2012_16415_washington,Romney,40,Republican
2012-washington-president-romney-vs-obama,2012,washington,16415,SurveyUSA,2012-10-28,2012-10-31,Likely Voters,555,Mixed,Nonpartisan,None,6,2012_16415_washington,Undecided,NA,Undecided
2012-washington-president-romney-vs-obama,2012,washington,16415,SurveyUSA,2012-10-28,2012-10-31,Likely Voters,555,Mixed,Nonpartisan,None,6,2012_16415_washington,Other,NA,Other
2012-washington-president-romney-vs-obama,2012,washington,16435,University of Washington/KCTS9,2012-10-18,2012-10-31,Likely Voters,632,Live Phone,Nonpartisan,None,6,2012_16435_washington,Obama,57,Democrat
2012-washington-president-romney-vs-obama,2012,washington,16435,University of Washington/KCTS9,2012-10-18,2012-10-31,Likely Voters,632,Live Phone,Nonpartisan,None,6,2012_16435_washington,Romney,36,Republican
2012-washington-president-romney-vs-obama,2012,washington,16435,University of Washington/KCTS9,2012-10-18,2012-10-31,Likely Voters,632,Live Phone,Nonpartisan,None,6,2012_16435_washington,Undecided,4,Undecided
2012-washington-president-romney-vs-obama,2012,washington,16435,University of Washington/KCTS9,2012-10-18,2012-10-31,Likely Voters,632,Live Phone,Nonpartisan,None,6,2012_16435_washington,Other,NA,Other
2012-washington-president-romney-vs-obama,2012,washington,16051,Strategies 360 (D),2012-10-17,2012-10-20,Likely Voters,500,Live Phone,Nonpartisan,None,17,2012_16051_washington,Obama,52,Democrat
2012-washington-president-romney-vs-obama,2012,washington,16051,Strategies 360 (D),2012-10-17,2012-10-20,Likely Voters,500,Live Phone,Nonpartisan,None,17,2012_16051_washington,Romney,39,Republican
2012-washington-president-romney-vs-obama,2012,washington,16051,Strategies 360 (D),2012-10-17,2012-10-20,Likely Voters,500,Live Phone,Nonpartisan,None,17,2012_16051_washington,Undecided,5,Undecided
2012-washington-president-romney-vs-obama,2012,washington,16051,Strategies 360 (D),2012-10-17,2012-10-20,Likely Voters,500,Live Phone,Nonpartisan,None,17,2012_16051_washington,Other,NA,Other
2012-washington-president-romney-vs-obama,2012,washington,15913,PPP (D-Washington Conservation Voters),2012-10-15,2012-10-16,Likely Voters,574,Automated Phone,Sponsor,Dem,21,2012_15913_washington,Obama,50,Democrat
2012-washington-president-romney-vs-obama,2012,washington,15913,PPP (D-Washington Conservation Voters),2012-10-15,2012-10-16,Likely Voters,574,Automated Phone,Sponsor,Dem,21,2012_15913_washington,Romney,45,Republican
2012-washington-president-romney-vs-obama,2012,washington,15913,PPP (D-Washington Conservation Voters),2012-10-15,2012-10-16,Likely Voters,574,Automated Phone,Sponsor,Dem,21,2012_15913_washington,Undecided,4,Undecided
2012-washington-president-romney-vs-obama,2012,washington,15913,PPP (D-Washington Conservation Voters),2012-10-15,2012-10-16,Likely Voters,574,Automated Phone,Sponsor,Dem,21,2012_15913_washington,Other,NA,Other
2012-washington-president-romney-vs-obama,2012,washington,15936,University of Washington/KCTS9,2012-10-01,2012-10-16,Likely Voters,644,Live Phone,Nonpartisan,None,21,2012_15936_washington,Obama,52,Democrat
2012-washington-president-romney-vs-obama,2012,washington,15936,University of Washington/KCTS9,2012-10-01,2012-10-16,Likely Voters,644,Live Phone,Nonpartisan,None,21,2012_15936_washington,Romney,43,Republican
2012-washington-president-romney-vs-obama,2012,washington,15936,University of Washington/KCTS9,2012-10-01,2012-10-16,Likely Voters,644,Live Phone,Nonpartisan,None,21,2012_15936_washington,Undecided,3,Undecided
2012-washington-president-romney-vs-obama,2012,washington,15936,University of Washington/KCTS9,2012-10-01,2012-10-16,Likely Voters,644,Live Phone,Nonpartisan,None,21,2012_15936_washington,Other,NA,Other
2012-washington-president-romney-vs-obama,2012,washington,15884,Rasmussen,2012-10-14,2012-10-14,Likely Voters,500,Automated Phone,Nonpartisan,None,23,2012_15884_washington,Obama,55,Democrat
2012-washington-president-romney-vs-obama,2012,washington,15884,Rasmussen,2012-10-14,2012-10-14,Likely Voters,500,Automated Phone,Nonpartisan,None,23,2012_15884_washington,Romney,42,Republican
2012-washington-president-romney-vs-obama,2012,washington,15884,Rasmussen,2012-10-14,2012-10-14,Likely Voters,500,Automated Phone,Nonpartisan,None,23,2012_15884_washington,Undecided,1,Undecided
2012-washington-president-romney-vs-obama,2012,washington,15884,Rasmussen,2012-10-14,2012-10-14,Likely Voters,500,Automated Phone,Nonpartisan,None,23,2012_15884_washington,Other,NA,Other
2012-washington-president-romney-vs-obama,2012,washington,15834,SurveyUSA,2012-10-12,2012-10-14,Likely Voters,543,IVR/Online,Nonpartisan,None,23,2012_15834_washington,Obama,54,Democrat
2012-washington-president-romney-vs-obama,2012,washington,15834,SurveyUSA,2012-10-12,2012-10-14,Likely Voters,543,IVR/Online,Nonpartisan,None,23,2012_15834_washington,Romney,40,Republican
2012-washington-president-romney-vs-obama,2012,washington,15834,SurveyUSA,2012-10-12,2012-10-14,Likely Voters,543,IVR/Online,Nonpartisan,None,23,2012_15834_washington,Undecided,3,Undecided
2012-washington-president-romney-vs-obama,2012,washington,15834,SurveyUSA,2012-10-12,2012-10-14,Likely Voters,543,IVR/Online,Nonpartisan,None,23,2012_15834_washington,Other,NA,Other
2012-washington-president-romney-vs-obama,2012,washington,15847,YouGov,2012-10-04,2012-10-11,Likely Voters,747,Internet,Nonpartisan,None,26,2012_15847_washington,Obama,56,Democrat
2012-washington-president-romney-vs-obama,2012,washington,15847,YouGov,2012-10-04,2012-10-11,Likely Voters,747,Internet,Nonpartisan,None,26,2012_15847_washington,Romney,39,Republican
2012-washington-president-romney-vs-obama,2012,washington,15847,YouGov,2012-10-04,2012-10-11,Likely Voters,747,Internet,Nonpartisan,None,26,2012_15847_washington,Undecided,3,Undecided
2012-washington-president-romney-vs-obama,2012,washington,15847,YouGov,2012-10-04,2012-10-11,Likely Voters,747,Internet,Nonpartisan,None,26,2012_15847_washington,Other,NA,Other
