poll_info,year,state,Trump,Clinton,Other,Undecided,poll_id,pollster,start_date,end_date,sample_subpopulation,sample_size,mode,partisanship,partisan_affiliation,Johnson,McMullin,days_to_election,poll_key
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,44,50,5,2,26545,NBC/WSJ/Marist,2016-10-25,2016-10-26,Likely Voters,780,Live Phone,Nonpartisan,None,NA,NA,13,2016_26545_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,43,47,1,4,26508,Quinnipiac,2016-10-20,2016-10-26,Likely Voters,702,Live Phone,Nonpartisan,None,5,NA,13,2016_26508_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,43,47,NA,3,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,1825,Internet,Nonpartisan,None,7,NA,15,2016_26441_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,39,46,1,6,26410,NYT Upshot/Siena,2016-10-20,2016-10-23,Likely Voters,792,Live Phone,Nonpartisan,None,8,NA,16,2016_26410_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,46,47,1,2,26395,Monmouth University,2016-10-20,2016-10-23,Likely Voters,402,Live Phone,Nonpartisan,None,4,NA,16,2016_26395_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,44,47,NA,5,26393,PPP (D),2016-10-21,2016-10-22,Likely Voters,875,IVR/Online,Pollster,Dem,4,NA,17,2016_26393_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,47,44,1,5,26421,Remington Research Group (R)/Axiom Strategies,2016-10-20,2016-10-22,Likely Voters,1764,IVR/Live Phone,Sponsor,Rep,3,NA,17,2016_26421_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,43,45,5,7,26698,Ipsos/Reuters,2016-10-06,2016-10-19,Likely Voters,1233,Internet,Nonpartisan,None,NA,NA,20,2016_26698_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,41,42,2,7,26405,Lucid/The Times-Picayune,2016-10-17,2016-10-18,Likely Voters,924,Internet,Nonpartisan,None,8,NA,21,2016_26405_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,43,45,1,6,26283,Civitas (R),2016-10-14,2016-10-17,Likely Voters,600,Live Phone,Pollster,Rep,5,NA,22,2016_26283_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,44,46,NA,4,26268,SurveyUSA/TWC News North Carolina,2016-10-14,2016-10-17,Likely Voters,651,IVR/Online,Nonpartisan,None,6,NA,22,2016_26268_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,43,51,NA,7,26244,WashPost/SurveyMonkey,2016-10-08,2016-10-16,Likely Voters,1191,Internet,Nonpartisan,None,NA,NA,23,2016_26244_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,47,48,1,0,26202,CNN,2016-10-10,2016-10-15,Likely Voters,788,Live Phone,Nonpartisan,None,4,NA,24,2016_26202_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,42,46,NA,12,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,2059,Internet,Nonpartisan,None,NA,NA,26,2016_26344_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,43,48,6,3,26167,NBC/WSJ/Marist,2016-10-10,2016-10-12,Likely Voters,743,Live Phone,Nonpartisan,None,NA,NA,27,2016_26167_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,43,45,NA,7,26158,Suffolk,2016-10-10,2016-10-12,Likely Voters,500,Live Phone,Nonpartisan,None,5,NA,27,2016_26158_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,42,43,NA,6,26020,High Point University,2016-10-01,2016-10-06,Likely Voters,479,Live Phone,Nonpartisan,None,8,NA,33,2016_26020_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,43,44,NA,13,26125,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,600,Internet,Nonpartisan,None,NA,NA,33,2016_26125_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,44,46,NA,6,25957,SurveyUSA/WRAL News,2016-09-29,2016-10-03,Likely Voters,656,IVR/Online,Nonpartisan,None,5,NA,36,2016_25957_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,45,46,4,5,25849,Bloomberg/Selzer,2016-09-29,2016-10-02,Likely Voters,805,Live Phone,Nonpartisan,None,NA,NA,37,2016_25849_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,43,46,1,3,25844,Quinnipiac,2016-09-27,2016-10-02,Likely Voters,507,Live Phone,Nonpartisan,None,7,NA,37,2016_25844_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,39,45,1,6,25950,Elon,2016-09-27,2016-09-30,Likely Voters,660,Live Phone,Nonpartisan,None,9,NA,39,2016_25950_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,42,44,NA,7,25797,PPP (D-Vote Vets Action Fund),2016-09-27,2016-09-28,Likely Voters,861,IVR/Online,Pollster,Dem,7,NA,41,2016_25797_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,35,38,10,11,25726,The Meredith College Poll,2016-09-18,2016-09-22,Registered Voters,487,Live Phone,Nonpartisan,None,6,NA,47,2016_25726_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,42,43,NA,6,25656,High Point University,2016-09-17,2016-09-22,Likely Voters,404,Live Phone,Nonpartisan,None,10,NA,47,2016_25656_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,45,40,1,8,25608,Fox News,2016-09-18,2016-09-20,Likely Voters,734,Live Phone,Nonpartisan,None,6,NA,49,2016_25608_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,45,43,NA,7,25591,PPP (D),2016-09-18,2016-09-20,Likely Voters,1024,IVR/Online,Pollster,Dem,6,NA,49,2016_25591_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,43,45,2,11,25611,NYT Upshot/Siena,2016-09-16,2016-09-19,Likely Voters,782,Live Phone,Nonpartisan,None,NA,NA,50,2016_25611_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,40,44,3,3,25637,GQR (D-Democracy Corps/WVWV),2016-09-10,2016-09-19,Likely Voters,400,Live Phone,Sponsor,Dem,9,NA,50,2016_25637_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,44,43,1,6,25579,Elon,2016-09-12,2016-09-16,Likely Voters,644,Live Phone,Nonpartisan,None,6,NA,53,2016_25579_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,44,46,NA,10,25563,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,917,Internet,Nonpartisan,None,NA,NA,54,2016_25563_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,42,42,NA,9,25497,Civitas (R),2016-09-11,2016-09-12,Likely Voters,600,Live Phone,Pollster,Rep,5,NA,57,2016_25497_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,44,41,NA,11,25424,Suffolk,2016-09-05,2016-09-07,Likely Voters,500,Live Phone,Nonpartisan,None,4,NA,62,2016_25424_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,43,47,2,8,25430,Quinnipiac,2016-08-29,2016-09-07,Likely Voters,751,Live Phone,Nonpartisan,None,NA,NA,62,2016_25430_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,42,46,3,4,25338,CBS/YouGov,2016-08-30,2016-09-02,Likely Voters,1088,Internet,Nonpartisan,None,4,NA,67,2016_25338_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,46,46,NA,8,25383,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,2552,Internet,Nonpartisan,None,NA,NA,68,2016_25383_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,44,45,NA,12,25318,PPP (D-NELP),2016-08-26,2016-08-27,Likely Voters,1177,IVR/Online,Sponsor,Dem,NA,NA,73,2016_25318_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,42,44,1,6,25250,Monmouth University,2016-08-20,2016-08-23,Likely Voters,401,Live Phone,Nonpartisan,None,7,NA,77,2016_25250_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,47,48,4,1,25253,CNN,2016-08-18,2016-08-23,Likely Voters,803,Live Phone,Nonpartisan,None,NA,NA,77,2016_25253_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,43,44,NA,13,25221,Gravis Marketing,2016-08-15,2016-08-17,Registered Voters,723,IVR/Online,Nonpartisan,None,NA,NA,83,2016_25221_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,39,48,7,7,25149,NBC/WSJ/Marist,2016-08-04,2016-08-10,Registered Voters,921,Live Phone,Nonpartisan,None,NA,NA,90,2016_25149_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,41,43,2,8,25097,PPP (D),2016-08-05,2016-08-07,Likely Voters,830,IVR/Online,Pollster,Dem,7,NA,93,2016_25097_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,46,42,NA,7,25053,SurveyUSA/Civitas (R),2016-07-31,2016-08-02,Likely Voters,400,IVR/Online,Sponsor,Rep,6,NA,98,2016_25053_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,38,44,12,6,24893,NBC/WSJ/Marist,2016-07-05,2016-07-11,Registered Voters,907,Live Phone,Nonpartisan,None,NA,NA,120,2016_24893_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,42,44,6,7,24769,CBS/YouGov,2016-06-21,2016-06-24,Likely Voters,988,Internet,Nonpartisan,None,NA,NA,137,2016_24769_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,43,43,6,7,24758,PPP (D),2016-06-20,2016-06-21,Likely Voters,947,IVR/Online,Pollster,Dem,NA,NA,140,2016_24758_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,41,51,5,3,24844,GQR (D-Democracy Corps/Women's Voices Women Vote),2016-06-11,2016-06-20,Likely Voters,300,Live Phone,Sponsor,Dem,NA,NA,141,2016_24844_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,39,36,10,11,24565,Civitas (R),2016-05-21,2016-05-23,Likely Voters,600,Live Phone,Pollster,Rep,NA,NA,169,2016_24565_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,43,41,5,11,24552,PPP (D),2016-05-20,2016-05-22,Likely Voters,928,IVR/Online,Pollster,Dem,NA,NA,170,2016_24552_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,37,49,2,12,24421,Civitas (R),2016-04-23,2016-04-25,Likely Voters,600,Live Phone,Pollster,Rep,NA,NA,197,2016_24421_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,44,44,NA,12,24386,PPP (D),2016-04-22,2016-04-24,Likely Voters,960,IVR/Online,Pollster,Dem,NA,NA,198,2016_24386_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,39,45,14,3,24309,Elon,2016-04-10,2016-04-15,Registered Voters,621,Live Phone,Nonpartisan,None,NA,NA,207,2016_24309_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,42,44,NA,14,24132,PPP (D),2016-03-18,2016-03-20,Likely Voters,843,IVR/Online,Pollster,Dem,NA,NA,233,2016_24132_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,49,42,NA,9,24055,SurveyUSA/High Point University,2016-03-09,2016-03-10,Likely Voters,1576,IVR/Online,Nonpartisan,None,NA,NA,243,2016_24055_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,41,47,9,4,23831,Elon,2016-02-15,2016-02-19,Likely Voters,1530,Live Phone,Nonpartisan,None,NA,NA,263,2016_23831_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,44,43,NA,13,23843,PPP (D),2016-02-14,2016-02-16,Likely Voters,1291,IVR/Online,Pollster,Dem,NA,NA,266,2016_23843_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,45,43,NA,13,23837,SurveyUSA/TWC News North Carolina,2016-02-14,2016-02-16,Likely Voters,1250,IVR/Online,Nonpartisan,None,NA,NA,266,2016_23837_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,45,43,NA,12,23535,PPP (D),2016-01-18,2016-01-19,Likely Voters,948,IVR/Online,Pollster,Dem,NA,NA,294,2016_23535_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,47,43,NA,10,23277,PPP (D),2015-12-05,2015-12-07,Likely Voters,1214,IVR/Online,Pollster,Dem,NA,NA,337,2016_23277_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,40,50,8,3,23075,Elon,2015-10-29,2015-11-02,Likely Voters,1040,Live Phone,Nonpartisan,None,NA,NA,372,2016_23075_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,48,42,NA,10,23002,PPP (D),2015-10-23,2015-10-25,Likely Voters,893,IVR/Online,Pollster,Dem,NA,NA,380,2016_23002_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,43,47,NA,11,22883,Civitas (R),2015-09-28,2015-09-30,Registered Voters,600,Live Phone,Pollster,Rep,NA,NA,405,2016_22883_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,47,42,NA,12,22812,PPP (D),2015-09-24,2015-09-27,Likely Voters,1268,IVR/Online,Pollster,Dem,NA,NA,408,2016_22812_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,40,47,10,3,22796,Elon,2015-09-17,2015-09-21,Registered Voters,1075,Live Phone,Nonpartisan,None,NA,NA,414,2016_22796_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,45,42,NA,14,22577,PPP (D),2015-08-12,2015-08-16,Likely Voters,957,IVR/Online,Pollster,Dem,NA,NA,450,2016_22577_north-carolina
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,44,47,NA,9,22353,PPP (D),2015-07-02,2015-07-06,Likely Voters,529,IVR/Online,Pollster,Dem,NA,NA,491,2016_22353_north-carolina
2016-wisconsin-president-trump-vs-clinton,2016,wisconsin,42,44,4,3,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,2246,Internet,Nonpartisan,None,NA,NA,1,2016_26807_wisconsin
2016-wisconsin-president-trump-vs-clinton,2016,wisconsin,43,51,6,NA,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,372,Internet,Nonpartisan,None,NA,NA,2,2016_26793_wisconsin
2016-wisconsin-president-trump-vs-clinton,2016,wisconsin,40,46,NA,14,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,842,Internet,Nonpartisan,None,NA,NA,2,2016_26806_wisconsin
2016-wisconsin-president-trump-vs-clinton,2016,wisconsin,41,49,3,4,26765,Remington Research Group (R)/Axiom Strategies,2016-11-01,2016-11-02,Likely Voters,2720,IVR/Live Phone,Sponsor,Rep,NA,NA,6,2016_26765_wisconsin
2016-wisconsin-president-trump-vs-clinton,2016,wisconsin,38,44,2,9,26706,Loras College,2016-10-31,2016-11-01,Likely Voters,500,Live Phone,Nonpartisan,None,NA,NA,7,2016_26706_wisconsin
2016-wisconsin-president-trump-vs-clinton,2016,wisconsin,41,48,NA,10,26700,PPP (D-Center for American Progress Action Fund),2016-10-31,2016-11-01,Likely Voters,891,IVR/Online,Sponsor,Dem,NA,NA,7,2016_26700_wisconsin
2016-wisconsin-president-trump-vs-clinton,2016,wisconsin,40,46,10,4,26627,Marquette Law School,2016-10-26,2016-10-31,Likely Voters,1255,Live Phone,Nonpartisan,None,NA,NA,8,2016_26627_wisconsin
2016-wisconsin-president-trump-vs-clinton,2016,wisconsin,42,44,4,3,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,1195,Internet,Nonpartisan,None,NA,NA,8,2016_26596_wisconsin
2016-wisconsin-president-trump-vs-clinton,2016,wisconsin,42,46,3,5,26560,Remington Research Group (R)/Axiom Strategies,2016-10-30,2016-10-30,Likely Voters,1772,IVR/Live Phone,Sponsor,Rep,NA,NA,9,2016_26560_wisconsin
2016-wisconsin-president-trump-vs-clinton,2016,wisconsin,46,51,3,NA,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,365,Internet,Nonpartisan,None,NA,NA,10,2016_26592_wisconsin
2016-wisconsin-president-trump-vs-clinton,2016,wisconsin,41,43,3,3,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,1351,Internet,Nonpartisan,None,NA,NA,15,2016_26441_wisconsin
2016-wisconsin-president-trump-vs-clinton,2016,wisconsin,41,46,2,6,26426,Remington Research Group (R)/Axiom Strategies,2016-10-20,2016-10-22,Likely Voters,1795,IVR/Live Phone,Sponsor,Rep,NA,NA,17,2016_26426_wisconsin
2016-wisconsin-president-trump-vs-clinton,2016,wisconsin,38,50,NA,12,26282,PPP (D-End Citizens United),2016-10-18,2016-10-19,Likely Voters,804,IVR/Online,Sponsor,Dem,NA,NA,20,2016_26282_wisconsin
2016-wisconsin-president-trump-vs-clinton,2016,wisconsin,40,47,3,5,26274,Monmouth University,2016-10-15,2016-10-18,Likely Voters,403,Live Phone,Nonpartisan,None,NA,NA,21,2016_26274_wisconsin
2016-wisconsin-president-trump-vs-clinton,2016,wisconsin,39,47,6,7,26236,St Norbert,2016-10-13,2016-10-16,Likely Voters,664,Live Phone,Nonpartisan,None,NA,NA,23,2016_26236_wisconsin
2016-wisconsin-president-trump-vs-clinton,2016,wisconsin,44,48,NA,8,26253,WashPost/SurveyMonkey,2016-10-08,2016-10-16,Likely Voters,1076,Internet,Nonpartisan,None,NA,NA,23,2016_26253_wisconsin
2016-wisconsin-president-trump-vs-clinton,2016,wisconsin,37,42,NA,21,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,810,Internet,Nonpartisan,None,NA,NA,26,2016_26344_wisconsin
2016-wisconsin-president-trump-vs-clinton,2016,wisconsin,42,46,8,4,26150,Marquette Law School,2016-10-06,2016-10-09,Likely Voters,878,Live Phone,Nonpartisan,None,NA,NA,30,2016_26150_wisconsin
2016-wisconsin-president-trump-vs-clinton,2016,wisconsin,39,43,3,11,26016,CBS/YouGov,2016-10-05,2016-10-07,Likely Voters,993,Internet,Nonpartisan,None,NA,NA,32,2016_26016_wisconsin
2016-wisconsin-president-trump-vs-clinton,2016,wisconsin,42,46,NA,12,26137,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,866,Internet,Nonpartisan,None,NA,NA,33,2016_26137_wisconsin
2016-wisconsin-president-trump-vs-clinton,2016,wisconsin,37,47,7,9,26083,Loras College,2016-10-04,2016-10-05,Likely Voters,500,Live Phone,Nonpartisan,None,NA,NA,34,2016_26083_wisconsin
2016-wisconsin-president-trump-vs-clinton,2016,wisconsin,42,44,8,5,25601,Marquette Law School,2016-09-15,2016-09-18,Likely Voters,642,Live Phone,Nonpartisan,None,NA,NA,51,2016_25601_wisconsin
2016-wisconsin-president-trump-vs-clinton,2016,wisconsin,40,43,NA,17,25576,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,695,Internet,Nonpartisan,None,NA,NA,54,2016_25576_wisconsin
2016-wisconsin-president-trump-vs-clinton,2016,wisconsin,44,46,NA,11,25347,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,2687,Internet,Nonpartisan,None,NA,NA,68,2016_25347_wisconsin
2016-wisconsin-president-trump-vs-clinton,2016,wisconsin,38,43,4,8,25303,Monmouth University,2016-08-27,2016-08-30,Likely Voters,404,Live Phone,Nonpartisan,None,NA,NA,70,2016_25303_wisconsin
2016-wisconsin-president-trump-vs-clinton,2016,wisconsin,42,45,7,4,25304,Marquette Law School,2016-08-25,2016-08-28,Likely Voters,650,Live Phone,Nonpartisan,None,NA,NA,72,2016_25304_wisconsin
