poll_info,year,state,Obama,Romney,Undecided,Other,poll_id,pollster,start_date,end_date,sample_subpopulation,sample_size,mode,partisanship,partisan_affiliation,days_to_election,poll_key
2012-florida-president-romney-vs-obama,2012,florida,47,48,5,NA,14667,Purple Strategies,2012-08-13,2012-08-14,Likely Voters,600,Automated Phone,Nonpartisan,None,84,2012_14667_florida
2012-florida-president-romney-vs-obama,2012,florida,51,45,4,1,14519,Quinnipiac/NYT/CBS,2012-07-24,2012-07-30,Likely Voters,1177,Live Phone,Nonpartisan,None,99,2012_14519_florida
2012-florida-president-romney-vs-obama,2012,florida,48,47,5,NA,14511,PPP (D),2012-07-26,2012-07-29,Likely Voters,871,Automated Phone,Pollster,Dem,100,2012_14511_florida
2012-florida-president-romney-vs-obama,2012,florida,48,43,5,4,14406,SurveyUSA,2012-07-17,2012-07-19,Likely Voters,647,IVR/Online,Nonpartisan,None,110,2012_14406_florida
2012-florida-president-romney-vs-obama,2012,florida,45,48,7,NA,14357,Purple Strategies,2012-07-09,2012-07-13,Likely Voters,600,Automated Phone,Nonpartisan,None,116,2012_14357_florida
2012-florida-president-romney-vs-obama,2012,florida,46,45,7,2,14349,Mason-Dixon,2012-07-09,2012-07-11,Likely Voters,800,Live Phone,Nonpartisan,None,118,2012_14349_florida
2012-florida-president-romney-vs-obama,2012,florida,45,46,4,5,14288,Rasmussen,2012-07-09,2012-07-09,Likely Voters,500,Automated Phone,Nonpartisan,None,120,2012_14288_florida
2012-florida-president-romney-vs-obama,2012,florida,48,44,NA,NA,14321,Garin-Hart-Yang (D-Priorities USA),2012-06-25,2012-07-03,Likely Voters,803,Live Phone,Sponsor,Dem,126,2012_14321_florida
2012-florida-president-romney-vs-obama,2012,florida,46,45,9,NA,14241,We Ask America,2012-07-01,2012-07-02,Likely Voters,1127,Automated Phone,Nonpartisan,None,127,2012_14241_florida
2012-florida-president-romney-vs-obama,2012,florida,45,41,12,2,14187,Quinnipiac,2012-06-19,2012-06-25,Registered Voters,1200,Live Phone,Nonpartisan,None,134,2012_14187_florida
2012-florida-president-romney-vs-obama,2012,florida,46,42,9,2,14141,Quinnipiac,2012-06-12,2012-06-18,Registered Voters,1697,Live Phone,Nonpartisan,None,141,2012_14141_florida
2012-florida-president-romney-vs-obama,2012,florida,45,49,6,NA,14037,Purple Strategies,2012-05-31,2012-06-05,Likely Voters,600,Automated Phone,Nonpartisan,None,154,2012_14037_florida
2012-florida-president-romney-vs-obama,2012,florida,50,46,4,NA,14009,PPP (D),2012-05-31,2012-06-03,Likely Voters,642,Automated Phone,Pollster,Dem,156,2012_14009_florida
2012-florida-president-romney-vs-obama,2012,florida,41,47,10,2,13872,Quinnipiac,2012-05-15,2012-05-21,Registered Voters,1722,Live Phone,Nonpartisan,None,169,2012_13872_florida
2012-florida-president-romney-vs-obama,2012,florida,48,44,7,1,13891,NBC/Marist,2012-05-17,2012-05-20,Registered Voters,1078,Live Phone,Nonpartisan,None,170,2012_13891_florida
2012-florida-president-romney-vs-obama,2012,florida,46,45,8,2,13725,Suffolk,2012-05-06,2012-05-08,Registered Voters,600,Live Phone,Nonpartisan,None,182,2012_13725_florida
2012-florida-president-romney-vs-obama,2012,florida,43,44,11,3,13677,Quinnipiac,2012-04-25,2012-05-01,Registered Voters,1169,Live Phone,Nonpartisan,None,189,2012_13677_florida
2012-florida-president-romney-vs-obama,2012,florida,45,46,3,6,13635,Rasmussen,2012-04-25,2012-04-25,Likely Voters,500,Automated Phone,Nonpartisan,None,195,2012_13635_florida
2012-florida-president-romney-vs-obama,2012,florida,45,47,7,NA,13618,Purple Strategies,2012-04-19,2012-04-23,Likely Voters,600,Automated Phone,Nonpartisan,None,197,2012_13618_florida
2012-florida-president-romney-vs-obama,2012,florida,45,43,11,2,13570,FOX,2012-04-15,2012-04-17,Registered Voters,757,Live Phone,Nonpartisan,None,203,2012_13570_florida
2012-florida-president-romney-vs-obama,2012,florida,50,45,5,NA,13541,PPP (D),2012-04-12,2012-04-15,Likely Voters,700,Automated Phone,Pollster,Dem,205,2012_13541_florida
2012-florida-president-romney-vs-obama,2012,florida,49,42,5,2,13368,Quinnipiac,2012-03-20,2012-03-26,Registered Voters,1228,Live Phone,Nonpartisan,None,225,2012_13368_florida
2012-florida-president-romney-vs-obama,2012,florida,46,43,4,7,13220,Rasmussen,2012-03-13,2012-03-13,Likely Voters,500,Automated Phone,Nonpartisan,None,238,2012_13220_florida
2012-florida-president-romney-vs-obama,2012,florida,47,44,3,5,12832,Rasmussen,2012-02-09,2012-02-09,Likely Voters,500,Automated Phone,Nonpartisan,None,271,2012_12832_florida
2012-florida-president-romney-vs-obama,2012,florida,49,41,10,NA,12652,Marist College,2012-01-25,2012-01-27,Likely Voters,1379,Live Phone,Nonpartisan,None,284,2012_12652_florida
2012-florida-president-romney-vs-obama,2012,florida,44,48,NA,NA,12651,Mason-Dixon,2012-01-24,2012-01-26,Likely Voters,800,Live Phone,Nonpartisan,None,285,2012_12651_florida
2012-florida-president-romney-vs-obama,2012,florida,42,47,10,1,12640,Suffolk,2012-01-22,2012-01-24,Registered Voters,600,Live Phone,Nonpartisan,None,287,2012_12640_florida
2012-florida-president-romney-vs-obama,2012,florida,45,45,6,2,12639,Quinnipiac,2012-01-19,2012-01-23,Registered Voters,1518,Live Phone,Nonpartisan,None,288,2012_12639_florida
2012-florida-president-romney-vs-obama,2012,florida,46,45,9,NA,12580,Tarrance (R-Walker),2012-01-17,2012-01-18,Likely Voters,607,Live Phone,Pollster,Rep,293,2012_12580_florida
2012-florida-president-romney-vs-obama,2012,florida,43,46,6,2,12445,Quinnipiac,2012-01-04,2012-01-08,Registered Voters,1412,Live Phone,Nonpartisan,None,303,2012_12445_florida
2012-colorado-president-romney-vs-obama,2012,colorado,48,47,1,3,16667,Ipsos/Reuters (Web),2012-11-03,2012-11-05,Likely Voters,774,Internet,Nonpartisan,None,1,2012_16667_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,52,46,3,NA,16643,PPP (D),2012-11-03,2012-11-04,Likely Voters,1096,Automated Phone,Pollster,Dem,2,2012_16643_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,50,46,2,2,16668,OnSight/Keating (D),2012-11-02,2012-11-04,Likely Voters,603,Live Phone,Sponsor,Dem,2,2012_16668_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,45,44,9,3,16626,Lake Research (D),2012-10-31,2012-11-04,Likely Voters,400,Live Phone,Pollster,Dem,2,2012_16626_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,48,47,2,3,16585,YouGov,2012-10-31,2012-11-03,Likely Voters,752,Internet,Nonpartisan,None,3,2012_16585_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,46,46,4,4,16481,Ipsos/Reuters (Web),2012-10-31,2012-11-02,Likely Voters,1052,Internet,Nonpartisan,None,4,2012_16481_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,50,46,4,NA,16462,PPP (D-LCV),2012-10-31,2012-11-01,Likely Voters,825,Automated Phone,Sponsor,Dem,5,2012_16462_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,47,45,NA,NA,16465,Denver Post/SurveyUSA,2012-10-28,2012-10-31,Likely Voters,695,Mixed,Nonpartisan,None,6,2012_16465_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,50,48,2,NA,16434,CNN,2012-10-26,2012-10-31,Likely Voters,764,Live Phone,Nonpartisan,None,6,2012_16434_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,50,47,NA,3,16392,We Ask America,2012-10-30,2012-10-30,Likely Voters,1246,Automated Phone,Nonpartisan,None,7,2012_16392_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,47,50,1,2,16443,Rasmussen,2012-10-29,2012-10-29,Likely Voters,750,Automated Phone,Nonpartisan,None,8,2012_16443_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,48,45,6,1,16374,Grove Insight (D-Project New America/USAction),2012-10-28,2012-10-29,Likely Voters,500,Live Phone,Sponsor,Dem,8,2012_16374_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,47,48,4,1,16277,ARG,2012-10-25,2012-10-28,Likely Voters,600,Live Phone,Nonpartisan,None,9,2012_16277_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,47,46,5,1,16206,Purple Strategies,2012-10-23,2012-10-25,Likely Voters,600,IVR/Online,Nonpartisan,None,12,2012_16206_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,51,47,2,NA,16172,PPP (D),2012-10-23,2012-10-25,Likely Voters,904,Automated Phone,Pollster,Dem,12,2012_16172_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,48,45,NA,NA,16176,OnSight/Keating (D),2012-10-23,2012-10-24,Likely Voters,502,Live Phone,Sponsor,Dem,13,2012_16176_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,48,48,2,2,16175,NBC/WSJ/Marist,2012-10-23,2012-10-24,Likely Voters,1128,Live Phone,Nonpartisan,None,13,2012_16175_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,46,43,8,3,16156,Grove Insight (D-Project New America/USAction),2012-10-23,2012-10-24,Likely Voters,500,Live Phone,Sponsor,Dem,13,2012_16156_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,46,50,1,2,16022,Rasmussen,2012-10-21,2012-10-21,Likely Voters,500,Automated Phone,Nonpartisan,None,16,2012_16022_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,50,47,3,NA,15931,PPP (D),2012-10-16,2012-10-18,Likely Voters,1000,Automated Phone,Pollster,Dem,19,2012_15931_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,47,44,7,2,15897,Grove Insight (D-Project New America),2012-10-15,2012-10-16,Likely Voters,500,Live Phone,Pollster,Dem,21,2012_15897_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,47,48,4,1,15821,We Ask America,2012-10-15,2012-10-15,Likely Voters,1206,Automated Phone,Nonpartisan,None,22,2012_15821_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,48,46,6,NA,15777,Gravis Marketing,2012-10-05,2012-10-11,Likely Voters,2089,Automated Phone,Nonpartisan,None,26,2012_15777_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,48,45,5,2,15842,YouGov,2012-10-04,2012-10-11,Likely Voters,527,Internet,Nonpartisan,None,26,2012_15842_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,45,46,5,3,15754,Denver Post/SurveyUSA,2012-10-09,2012-10-10,Likely Voters,614,IVR/Online,Nonpartisan,None,27,2012_15754_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,47,48,2,2,15680,Quinnipiac/NYT/CBS,2012-10-04,2012-10-09,Likely Voters,1254,Live Phone,Nonpartisan,None,28,2012_15680_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,46,50,3,1,15628,ARG,2012-10-05,2012-10-08,Likely Voters,600,Live Phone,Nonpartisan,None,29,2012_15628_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,49,48,2,1,15583,Rasmussen,2012-10-07,2012-10-07,Likely Voters,500,Automated Phone,Nonpartisan,None,30,2012_15583_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,47,43,5,4,15567,Selzer/University of Denver,2012-10-04,2012-10-05,Likely Voters,604,Live Phone,Nonpartisan,None,32,2012_15567_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,46,49,5,NA,15569,Gravis Marketing,2012-10-03,2012-10-04,Likely Voters,1285,Automated Phone,Nonpartisan,None,33,2012_15569_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,46,50,4,NA,15545,McLaughlin (R-American Conservative Union),2012-09-30,2012-10-02,Likely Voters,300,Live Phone,Sponsor,Rep,35,2012_15545_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,49,46,4,1,15444,We Ask America,2012-09-25,2012-09-27,Likely Voters,1273,Automated Phone,Nonpartisan,None,40,2012_15444_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,51,45,4,NA,15254,PPP (D),2012-09-20,2012-09-23,Likely Voters,940,Automated Phone,Pollster,Dem,44,2012_15254_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,50,46,4,NA,15345,Gravis Marketing,2012-09-21,2012-09-22,Likely Voters,765,Automated Phone,Nonpartisan,None,45,2012_15345_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,48,45,7,NA,15197,Purple Strategies,2012-09-15,2012-09-19,Likely Voters,600,IVR/Online,Nonpartisan,None,48,2012_15197_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,50,45,4,1,15196,NBC/WSJ/Marist,2012-09-16,2012-09-18,Likely Voters,971,Live Phone,Nonpartisan,None,49,2012_15196_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,45,47,6,2,15104,Rasmussen,2012-09-17,2012-09-17,Likely Voters,500,Automated Phone,Nonpartisan,None,50,2012_15104_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,48,47,3,2,15120,Quinnipiac/NYT/CBS,2012-09-11,2012-09-17,Likely Voters,1497,Live Phone,Nonpartisan,None,50,2012_15120_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,50,45,2,3,15151,YouGov,2012-09-07,2012-09-14,Likely Voters,707,Internet,Nonpartisan,None,53,2012_15151_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,49,47,3,1,15010,ARG,2012-09-10,2012-09-12,Likely Voters,600,Live Phone,Nonpartisan,None,55,2012_15010_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,45,44,7,4,15050,Denver Post/SurveyUSA,2012-09-09,2012-09-12,Likely Voters,615,IVR/Online,Nonpartisan,None,55,2012_15050_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,49,44,NA,NA,15011,OnSight/Project New America/Keating (D),2012-09-10,2012-09-11,Likely Voters,503,Live Phone,Sponsor,Dem,56,2012_15011_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,49,46,5,NA,14870,PPP (D),2012-08-31,2012-09-02,Likely Voters,1001,Automated Phone,Pollster,Dem,65,2012_14870_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,48,44,5,2,14767,OnSight/Keating (D),2012-08-21,2012-08-22,Likely Voters,500,Live Phone,Sponsor,Dem,76,2012_14767_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,49,46,5,NA,14665,Purple Strategies,2012-08-13,2012-08-14,Likely Voters,600,Automated Phone,Nonpartisan,None,84,2012_14665_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,45,46,NA,NA,14784,Gravis Marketing,2012-08-09,2012-08-09,Likely Voters,607,Automated Phone,Nonpartisan,None,89,2012_14784_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,47,47,2,3,14579,Rasmussen,2012-08-06,2012-08-06,Likely Voters,500,Automated Phone,Nonpartisan,None,92,2012_14579_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,45,50,4,1,14584,Quinnipiac/NYT/CBS,2012-07-31,2012-08-06,Likely Voters,1463,Live Phone,Nonpartisan,None,92,2012_14584_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,49,43,7,NA,14583,PPP (D),2012-08-02,2012-08-05,Likely Voters,799,Automated Phone,Pollster,Dem,93,2012_14583_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,45,44,11,NA,14355,Purple Strategies,2012-07-09,2012-07-13,Likely Voters,600,Automated Phone,Nonpartisan,None,116,2012_14355_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,49,42,NA,NA,14320,Garin-Hart-Yang (D-Priorities USA),2012-06-25,2012-07-03,Likely Voters,600,Live Phone,Sponsor,Dem,126,2012_14320_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,47,43,10,NA,14174,We Ask America,2012-06-25,2012-06-25,Likely Voters,1083,Automated Phone,Nonpartisan,None,134,2012_14174_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,49,42,8,NA,14119,PPP (D),2012-06-14,2012-06-17,Likely Voters,799,Automated Phone,Pollster,Dem,142,2012_14119_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,45,45,5,6,14026,Rasmussen,2012-06-06,2012-06-06,Likely Voters,500,Automated Phone,Nonpartisan,None,153,2012_14026_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,48,46,5,NA,14034,Purple Strategies,2012-05-31,2012-06-05,Likely Voters,600,Automated Phone,Nonpartisan,None,154,2012_14034_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,46,45,8,1,13960,NBC/Marist,2012-05-22,2012-05-24,Registered Voters,1030,Live Phone,Nonpartisan,None,166,2012_13960_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,48,44,NA,NA,13928,Project New America,2012-05-21,2012-05-24,Likely Voters,601,Automated Phone,Pollster,Dem,166,2012_13928_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,47,47,6,NA,13616,Purple Strategies,2012-04-19,2012-04-23,Likely Voters,600,Automated Phone,Nonpartisan,None,197,2012_13616_colorado
2012-colorado-president-romney-vs-obama,2012,colorado,53,40,7,NA,13490,PPP (D),2012-04-05,2012-04-07,Registered Voters,542,Automated Phone,Pollster,Dem,213,2012_13490_colorado
2012-arizona-president-romney-vs-obama,2012,arizona,46,53,1,NA,16560,PPP (D),2012-11-02,2012-11-03,Likely Voters,1080,Automated Phone,Pollster,Dem,3,2012_16560_arizona
2012-arizona-president-romney-vs-obama,2012,arizona,44,52,3,2,16586,YouGov,2012-10-31,2012-11-03,Likely Voters,702,Internet,Nonpartisan,None,3,2012_16586_arizona
2012-arizona-president-romney-vs-obama,2012,arizona,44,52,2,2,16184,Rasmussen/CBS 5,2012-10-21,2012-10-21,Likely Voters,500,Automated Phone,Nonpartisan,None,16,2012_16184_arizona
2012-arizona-president-romney-vs-obama,2012,arizona,43,52,3,2,15861,YouGov,2012-10-04,2012-10-11,Likely Voters,469,Internet,Nonpartisan,None,26,2012_15861_arizona
2012-arizona-president-romney-vs-obama,2012,arizona,42,40,13,5,15765,Behavior Research Center,2012-10-04,2012-10-10,Registered Voters,523,Live Phone,Nonpartisan,None,27,2012_15765_arizona
2012-arizona-president-romney-vs-obama,2012,arizona,44,53,3,NA,15503,PPP (D),2012-10-01,2012-10-03,Likely Voters,595,Automated Phone,Pollster,Dem,34,2012_15503_arizona
2012-arizona-president-romney-vs-obama,2012,arizona,42,46,9,4,15409,Moore Information (R-HighGround),2012-09-25,2012-09-26,Likely Voters,500,Live Phone,Sponsor,Rep,41,2012_15409_arizona
2012-arizona-president-romney-vs-obama,2012,arizona,42,52,2,4,15328,Rasmussen,2012-09-25,2012-09-25,Likely Voters,500,Automated Phone,Nonpartisan,None,42,2012_15328_arizona
2012-arizona-president-romney-vs-obama,2012,arizona,45,48,7,NA,15204,Purple Strategies,2012-09-15,2012-09-19,Likely Voters,600,IVR/Online,Nonpartisan,None,48,2012_15204_arizona
2012-arizona-president-romney-vs-obama,2012,arizona,41,51,4,4,15230,YouGov,2012-09-07,2012-09-14,Likely Voters,628,Internet,Nonpartisan,None,53,2012_15230_arizona
2012-arizona-president-romney-vs-obama,2012,arizona,44,53,4,NA,14970,PPP (D-League of Conservation Voters),2012-09-07,2012-09-09,Likely Voters,993,Automated Phone,Sponsor,Dem,58,2012_14970_arizona
2012-arizona-president-romney-vs-obama,2012,arizona,41,52,7,NA,14523,PPP (D-League of Conservation Voters),2012-07-23,2012-07-25,Likely Voters,833,Automated Phone,Sponsor,Dem,104,2012_14523_arizona
2012-arizona-president-romney-vs-obama,2012,arizona,41,54,2,3,14196,Rasmussen,2012-06-26,2012-06-26,Likely Voters,500,Automated Phone,Nonpartisan,None,133,2012_14196_arizona
2012-arizona-president-romney-vs-obama,2012,arizona,46,49,5,NA,14127,PPP (D),2012-06-04,2012-06-05,Likely Voters,791,Automated Phone,Pollster,Dem,154,2012_14127_arizona
2012-arizona-president-romney-vs-obama,2012,arizona,43,50,8,NA,13883,PPP (D),2012-05-17,2012-05-20,Registered Voters,500,Automated Phone,Pollster,Dem,170,2012_13883_arizona
2012-arizona-president-romney-vs-obama,2012,arizona,43,52,5,NA,13685,Magellan (R),2012-04-30,2012-05-02,Likely Voters,909,Automated Phone,Pollster,Rep,188,2012_13685_arizona
2012-arizona-president-romney-vs-obama,2012,arizona,40,42,18,NA,13605,ASU - Merrill/Morrison Institute,2012-04-10,2012-04-20,Registered Voters,488,Live Phone,Nonpartisan,None,200,2012_13605_arizona
2012-arizona-president-romney-vs-obama,2012,arizona,42,40,18,NA,13613,Behavior Research Center,2012-04-09,2012-04-17,Registered Voters,511,Live Phone,Nonpartisan,None,203,2012_13613_arizona
2012-arizona-president-romney-vs-obama,2012,arizona,40,51,2,7,13221,Rasmussen,2012-03-13,2012-03-13,Likely Voters,500,Automated Phone,Nonpartisan,None,238,2012_13221_arizona
2012-arizona-president-romney-vs-obama,2012,arizona,40,45,15,NA,12990,NBC/Marist,2012-02-19,2012-02-20,Registered Voters,1265,Live Phone,Nonpartisan,None,260,2012_12990_arizona
2012-arizona-president-romney-vs-obama,2012,arizona,47,47,6,NA,12966,PPP (D),2012-02-17,2012-02-19,Registered Voters,743,Automated Phone,Pollster,Dem,261,2012_12966_arizona
2012-arizona-president-romney-vs-obama,2012,arizona,37,43,20,NA,12520,Behavior Research Center,2012-01-05,2012-01-09,Registered Voters,553,Live Phone,Nonpartisan,None,302,2012_12520_arizona
