poll_info,Obama,Romney,Undecided,Other,poll_id,pollster,start_date,end_date,sample_subpopulation,sample_size,mode,partisanship,partisan_affiliation
2012-florida-president-romney-vs-obama,46,45,9,Not included in poll,14241,We Ask America,2012-07-01,2012-07-02,Likely Voters,1127,Automated Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,45,41,12,2,14187,Quinnipiac,2012-06-19,2012-06-25,Registered Voters,1200,Live Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,46,42,9,2,14141,Quinnipiac,2012-06-12,2012-06-18,Registered Voters,1697,Live Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,45,49,6,Not included in poll,14037,Purple Strategies,2012-05-31,2012-06-05,Likely Voters,600,Automated Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,50,46,4,Not included in poll,14009,PPP (D),2012-05-31,2012-06-03,Likely Voters,642,Automated Phone,Pollster,Dem
2012-florida-president-romney-vs-obama,41,47,10,2,13872,Quinnipiac,2012-05-15,2012-05-21,Registered Voters,1722,Live Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,48,44,7,1,13891,NBC/Marist,2012-05-17,2012-05-20,Registered Voters,1078,Live Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,46,45,8,2,13725,Suffolk,2012-05-06,2012-05-08,Registered Voters,600,Live Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,43,44,11,3,13677,Quinnipiac,2012-04-25,2012-05-01,Registered Voters,1169,Live Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,45,46,3,6,13635,Rasmussen,2012-04-25,2012-04-25,Likely Voters,500,Automated Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,45,47,7,Not included in poll,13618,Purple Strategies,2012-04-19,2012-04-23,Likely Voters,600,Automated Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,45,43,11,2,13570,FOX,2012-04-15,2012-04-17,Registered Voters,757,Live Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,50,45,5,Not included in poll,13541,PPP (D),2012-04-12,2012-04-15,Likely Voters,700,Automated Phone,Pollster,Dem
2012-florida-president-romney-vs-obama,49,42,5,2,13368,Quinnipiac,2012-03-20,2012-03-26,Registered Voters,1228,Live Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,46,43,4,7,13220,Rasmussen,2012-03-13,2012-03-13,Likely Voters,500,Automated Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,47,44,3,5,12832,Rasmussen,2012-02-09,2012-02-09,Likely Voters,500,Automated Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,49,41,10,Not included in poll,12652,Marist College,2012-01-25,2012-01-27,Likely Voters,1379,Live Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,44,48,,Not included in poll,12651,Mason-Dixon,2012-01-24,2012-01-26,Likely Voters,800,Live Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,42,47,10,1,12640,Suffolk,2012-01-22,2012-01-24,Registered Voters,600,Live Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,45,45,6,2,12639,Quinnipiac,2012-01-19,2012-01-23,Registered Voters,1518,Live Phone,Nonpartisan,None
2012-florida-president-romney-vs-obama,46,45,9,Not included in poll,12580,Tarrance (R-Walker),2012-01-17,2012-01-18,Likely Voters,607,Live Phone,Pollster,Rep
2012-florida-president-romney-vs-obama,43,46,6,2,12445,Quinnipiac,2012-01-04,2012-01-08,Registered Voters,1412,Live Phone,Nonpartisan,None
2012-colorado-president-romney-vs-obama,48,47,1,3,16667,Ipsos/Reuters (Web),2012-11-03,2012-11-05,Likely Voters,774,Internet,Nonpartisan,None
2012-colorado-president-romney-vs-obama,52,46,3,Not included in poll,16643,PPP (D),2012-11-03,2012-11-04,Likely Voters,1096,Automated Phone,Pollster,Dem
2012-colorado-president-romney-vs-obama,50,46,2,2,16668,OnSight/Keating (D),2012-11-02,2012-11-04,Likely Voters,603,Live Phone,Sponsor,Dem
2012-colorado-president-romney-vs-obama,45,44,9,3,16626,Lake Research (D),2012-10-31,2012-11-04,Likely Voters,400,Live Phone,Pollster,Dem
2012-colorado-president-romney-vs-obama,48,47,2,3,16585,YouGov,2012-10-31,2012-11-03,Likely Voters,752,Internet,Nonpartisan,None
2012-colorado-president-romney-vs-obama,46,46,4,4,16481,Ipsos/Reuters (Web),2012-10-31,2012-11-02,Likely Voters,1052,Internet,Nonpartisan,None
2012-colorado-president-romney-vs-obama,50,46,4,Not included in poll,16462,PPP (D-LCV),2012-10-31,2012-11-01,Likely Voters,825,Automated Phone,Sponsor,Dem
2012-colorado-president-romney-vs-obama,47,45,,Not included in poll,16465,Denver Post/SurveyUSA,2012-10-28,2012-10-31,Likely Voters,695,Mixed,Nonpartisan,None
2012-colorado-president-romney-vs-obama,50,48,2,Not included in poll,16434,CNN,2012-10-26,2012-10-31,Likely Voters,764,Live Phone,Nonpartisan,None
2012-colorado-president-romney-vs-obama,50,47,,3,16392,We Ask America,2012-10-30,2012-10-30,Likely Voters,1246,Automated Phone,Nonpartisan,None
2012-colorado-president-romney-vs-obama,47,50,1,2,16443,Rasmussen,2012-10-29,2012-10-29,Likely Voters,750,Automated Phone,Nonpartisan,None
2012-colorado-president-romney-vs-obama,48,45,6,1,16374,Grove Insight (D-Project New America/USAction),2012-10-28,2012-10-29,Likely Voters,500,Live Phone,Sponsor,Dem
2012-colorado-president-romney-vs-obama,47,48,4,1,16277,ARG,2012-10-25,2012-10-28,Likely Voters,600,Live Phone,Nonpartisan,None
2012-colorado-president-romney-vs-obama,47,46,5,1,16206,Purple Strategies,2012-10-23,2012-10-25,Likely Voters,600,IVR/Online,Nonpartisan,None
2012-colorado-president-romney-vs-obama,51,47,2,Not included in poll,16172,PPP (D),2012-10-23,2012-10-25,Likely Voters,904,Automated Phone,Pollster,Dem
2012-colorado-president-romney-vs-obama,48,45,,Not included in poll,16176,OnSight/Keating (D),2012-10-23,2012-10-24,Likely Voters,502,Live Phone,Sponsor,Dem
2012-colorado-president-romney-vs-obama,48,48,2,2,16175,NBC/WSJ/Marist,2012-10-23,2012-10-24,Likely Voters,1128,Live Phone,Nonpartisan,None
2012-colorado-president-romney-vs-obama,46,43,8,3,16156,Grove Insight (D-Project New America/USAction),2012-10-23,2012-10-24,Likely Voters,500,Live Phone,Sponsor,Dem
2012-colorado-president-romney-vs-obama,46,50,1,2,16022,Rasmussen,2012-10-21,2012-10-21,Likely Voters,500,Automated Phone,Nonpartisan,None
2012-colorado-president-romney-vs-obama,50,47,3,Not included in poll,15931,PPP (D),2012-10-16,2012-10-18,Likely Voters,1000,Automated Phone,Pollster,Dem
2012-colorado-president-romney-vs-obama,47,44,7,2,15897,Grove Insight (D-Project New America),2012-10-15,2012-10-16,Likely Voters,500,Live Phone,Pollster,Dem
2012-colorado-president-romney-vs-obama,47,48,4,1,15821,We Ask America,2012-10-15,2012-10-15,Likely Voters,1206,Automated Phone,Nonpartisan,None
2012-colorado-president-romney-vs-obama,48,46,6,Not included in poll,15777,Gravis Marketing,2012-10-05,2012-10-11,Likely Voters,2089,Automated Phone,Nonpartisan,None
2012-colorado-president-romney-vs-obama,48,45,5,2,15842,YouGov,2012-10-04,2012-10-11,Likely Voters,527,Internet,Nonpartisan,None
2012-colorado-president-romney-vs-obama,45,46,5,3,15754,Denver Post/SurveyUSA,2012-10-09,2012-10-10,Likely Voters,614,IVR/Online,Nonpartisan,None
2012-colorado-president-romney-vs-obama,47,48,2,2,15680,Quinnipiac/NYT/CBS,2012-10-04,2012-10-09,Likely Voters,1254,Live Phone,Nonpartisan,None
2012-colorado-president-romney-vs-obama,46,50,3,1,15628,ARG,2012-10-05,2012-10-08,Likely Voters,600,Live Phone,Nonpartisan,None
2012-colorado-president-romney-vs-obama,49,48,2,1,15583,Rasmussen,2012-10-07,2012-10-07,Likely Voters,500,Automated Phone,Nonpartisan,None
2012-colorado-president-romney-vs-obama,47,43,5,4,15567,Selzer/University of Denver,2012-10-04,2012-10-05,Likely Voters,604,Live Phone,Nonpartisan,None
2012-colorado-president-romney-vs-obama,46,49,5,Not included in poll,15569,Gravis Marketing,2012-10-03,2012-10-04,Likely Voters,1285,Automated Phone,Nonpartisan,None
2012-colorado-president-romney-vs-obama,46,50,4,Not included in poll,15545,McLaughlin (R-American Conservative Union),2012-09-30,2012-10-02,Likely Voters,300,Live Phone,Sponsor,Rep
2012-colorado-president-romney-vs-obama,49,46,4,1,15444,We Ask America,2012-09-25,2012-09-27,Likely Voters,1273,Automated Phone,Nonpartisan,None
2012-colorado-president-romney-vs-obama,51,45,4,Not included in poll,15254,PPP (D),2012-09-20,2012-09-23,Likely Voters,940,Automated Phone,Pollster,Dem
2012-colorado-president-romney-vs-obama,50,46,4,Not included in poll,15345,Gravis Marketing,2012-09-21,2012-09-22,Likely Voters,765,Automated Phone,Nonpartisan,None
2012-colorado-president-romney-vs-obama,48,45,7,Not included in poll,15197,Purple Strategies,2012-09-15,2012-09-19,Likely Voters,600,IVR/Online,Nonpartisan,None
2012-colorado-president-romney-vs-obama,50,45,4,1,15196,NBC/WSJ/Marist,2012-09-16,2012-09-18,Likely Voters,971,Live Phone,Nonpartisan,None
2012-colorado-president-romney-vs-obama,45,47,6,2,15104,Rasmussen,2012-09-17,2012-09-17,Likely Voters,500,Automated Phone,Nonpartisan,None
2012-colorado-president-romney-vs-obama,48,47,3,2,15120,Quinnipiac/NYT/CBS,2012-09-11,2012-09-17,Likely Voters,1497,Live Phone,Nonpartisan,None
2012-colorado-president-romney-vs-obama,50,45,2,3,15151,YouGov,2012-09-07,2012-09-14,Likely Voters,707,Internet,Nonpartisan,None
2012-colorado-president-romney-vs-obama,49,47,3,1,15010,ARG,2012-09-10,2012-09-12,Likely Voters,600,Live Phone,Nonpartisan,None
2012-colorado-president-romney-vs-obama,45,44,7,4,15050,Denver Post/SurveyUSA,2012-09-09,2012-09-12,Likely Voters,615,IVR/Online,Nonpartisan,None
2012-colorado-president-romney-vs-obama,49,44,,Not included in poll,15011,OnSight/Project New America/Keating (D),2012-09-10,2012-09-11,Likely Voters,503,Live Phone,Sponsor,Dem
2012-colorado-president-romney-vs-obama,49,46,5,Not included in poll,14870,PPP (D),2012-08-31,2012-09-02,Likely Voters,1001,Automated Phone,Pollster,Dem
2012-colorado-president-romney-vs-obama,48,44,5,2,14767,OnSight/Keating (D),2012-08-21,2012-08-22,Likely Voters,500,Live Phone,Sponsor,Dem
2012-colorado-president-romney-vs-obama,49,46,5,Not included in poll,14665,Purple Strategies,2012-08-13,2012-08-14,Likely Voters,600,Automated Phone,Nonpartisan,None
2012-colorado-president-romney-vs-obama,45,46,,Not included in poll,14784,Gravis Marketing,2012-08-09,2012-08-09,Likely Voters,607,Automated Phone,Nonpartisan,None
2012-colorado-president-romney-vs-obama,47,47,2,3,14579,Rasmussen,2012-08-06,2012-08-06,Likely Voters,500,Automated Phone,Nonpartisan,None
2012-colorado-president-romney-vs-obama,45,50,4,1,14584,Quinnipiac/NYT/CBS,2012-07-31,2012-08-06,Likely Voters,1463,Live Phone,Nonpartisan,None
2012-colorado-president-romney-vs-obama,49,43,7,Not included in poll,14583,PPP (D),2012-08-02,2012-08-05,Likely Voters,799,Automated Phone,Pollster,Dem
2012-colorado-president-romney-vs-obama,45,44,11,Not included in poll,14355,Purple Strategies,2012-07-09,2012-07-13,Likely Voters,600,Automated Phone,Nonpartisan,None
2012-colorado-president-romney-vs-obama,49,42,,Not included in poll,14320,Garin-Hart-Yang (D-Priorities USA),2012-06-25,2012-07-03,Likely Voters,600,Live Phone,Sponsor,Dem
2012-colorado-president-romney-vs-obama,47,43,10,Not included in poll,14174,We Ask America,2012-06-25,2012-06-25,Likely Voters,1083,Automated Phone,Nonpartisan,None
2012-colorado-president-romney-vs-obama,49,42,8,Not included in poll,14119,PPP (D),2012-06-14,2012-06-17,Likely Voters,799,Automated Phone,Pollster,Dem
2012-colorado-president-romney-vs-obama,45,45,5,6,14026,Rasmussen,2012-06-06,2012-06-06,Likely Voters,500,Automated Phone,Nonpartisan,None
2012-colorado-president-romney-vs-obama,48,46,5,Not included in poll,14034,Purple Strategies,2012-05-31,2012-06-05,Likely Voters,600,Automated Phone,Nonpartisan,None
2012-colorado-president-romney-vs-obama,46,45,8,1,13960,NBC/Marist,2012-05-22,2012-05-24,Registered Voters,1030,Live Phone,Nonpartisan,None
2012-colorado-president-romney-vs-obama,48,44,,Not included in poll,13928,Project New America,2012-05-21,2012-05-24,Likely Voters,601,Automated Phone,Pollster,Dem
2012-colorado-president-romney-vs-obama,47,47,6,Not included in poll,13616,Purple Strategies,2012-04-19,2012-04-23,Likely Voters,600,Automated Phone,Nonpartisan,None
2012-colorado-president-romney-vs-obama,53,40,7,Not included in poll,13490,PPP (D),2012-04-05,2012-04-07,Registered Voters,542,Automated Phone,Pollster,Dem
2012-arizona-president-romney-vs-obama,46,53,1,Not included in poll,16560,PPP (D),2012-11-02,2012-11-03,Likely Voters,1080,Automated Phone,Pollster,Dem
2012-arizona-president-romney-vs-obama,44,52,3,2,16586,YouGov,2012-10-31,2012-11-03,Likely Voters,702,Internet,Nonpartisan,None
2012-arizona-president-romney-vs-obama,44,52,2,2,16184,Rasmussen/CBS 5,2012-10-21,2012-10-21,Likely Voters,500,Automated Phone,Nonpartisan,None
2012-arizona-president-romney-vs-obama,43,52,3,2,15861,YouGov,2012-10-04,2012-10-11,Likely Voters,469,Internet,Nonpartisan,None
2012-arizona-president-romney-vs-obama,42,40,13,5,15765,Behavior Research Center,2012-10-04,2012-10-10,Registered Voters,523,Live Phone,Nonpartisan,None
2012-arizona-president-romney-vs-obama,44,53,3,Not included in poll,15503,PPP (D),2012-10-01,2012-10-03,Likely Voters,595,Automated Phone,Pollster,Dem
2012-arizona-president-romney-vs-obama,42,46,9,4,15409,Moore Information (R-HighGround),2012-09-25,2012-09-26,Likely Voters,500,Live Phone,Sponsor,Rep
2012-arizona-president-romney-vs-obama,42,52,2,4,15328,Rasmussen,2012-09-25,2012-09-25,Likely Voters,500,Automated Phone,Nonpartisan,None
2012-arizona-president-romney-vs-obama,45,48,7,Not included in poll,15204,Purple Strategies,2012-09-15,2012-09-19,Likely Voters,600,IVR/Online,Nonpartisan,None
2012-arizona-president-romney-vs-obama,41,51,4,4,15230,YouGov,2012-09-07,2012-09-14,Likely Voters,628,Internet,Nonpartisan,None
2012-arizona-president-romney-vs-obama,44,53,4,Not included in poll,14970,PPP (D-League of Conservation Voters),2012-09-07,2012-09-09,Likely Voters,993,Automated Phone,Sponsor,Dem
2012-arizona-president-romney-vs-obama,41,52,7,Not included in poll,14523,PPP (D-League of Conservation Voters),2012-07-23,2012-07-25,Likely Voters,833,Automated Phone,Sponsor,Dem
2012-arizona-president-romney-vs-obama,41,54,2,3,14196,Rasmussen,2012-06-26,2012-06-26,Likely Voters,500,Automated Phone,Nonpartisan,None
2012-arizona-president-romney-vs-obama,46,49,5,Not included in poll,14127,PPP (D),2012-06-04,2012-06-05,Likely Voters,791,Automated Phone,Pollster,Dem
2012-arizona-president-romney-vs-obama,43,50,8,Not included in poll,13883,PPP (D),2012-05-17,2012-05-20,Registered Voters,500,Automated Phone,Pollster,Dem
2012-arizona-president-romney-vs-obama,43,52,5,Not included in poll,13685,Magellan (R),2012-04-30,2012-05-02,Likely Voters,909,Automated Phone,Pollster,Rep
2012-arizona-president-romney-vs-obama,40,42,18,Not included in poll,13605,ASU - Merrill/Morrison Institute,2012-04-10,2012-04-20,Registered Voters,488,Live Phone,Nonpartisan,None
2012-arizona-president-romney-vs-obama,42,40,18,Not included in poll,13613,Behavior Research Center,2012-04-09,2012-04-17,Registered Voters,511,Live Phone,Nonpartisan,None
2012-arizona-president-romney-vs-obama,40,51,2,7,13221,Rasmussen,2012-03-13,2012-03-13,Likely Voters,500,Automated Phone,Nonpartisan,None
2012-arizona-president-romney-vs-obama,40,45,15,Not included in poll,12990,NBC/Marist,2012-02-19,2012-02-20,Registered Voters,1265,Live Phone,Nonpartisan,None
2012-arizona-president-romney-vs-obama,47,47,6,Not included in poll,12966,PPP (D),2012-02-17,2012-02-19,Registered Voters,743,Automated Phone,Pollster,Dem
2012-arizona-president-romney-vs-obama,37,43,20,Not included in poll,12520,Behavior Research Center,2012-01-05,2012-01-09,Registered Voters,553,Live Phone,Nonpartisan,None
