poll_info,Trump,Clinton,Other,Undecided,poll_id,pollster,start_date,end_date,sample_subpopulation,sample_size,mode,partisanship,partisan_affiliation,Johnson,McMullin
2016-kansas-president-trump-vs-clinton,47,36,8,9,24917,SurveyUSA/KSN News,2016-07-08,2016-07-11,Likely Voters,559,IVR/Live Phone,Nonpartisan,None,NA,NA
2016-kansas-president-trump-vs-clinton,36,43,Not included in poll,21,24669,Zogby/Kansas Health Foundation,2016-06-04,2016-06-06,Registered Voters,433,IVR/Live Phone,Nonpartisan,None,NA,NA
2016-kansas-president-trump-vs-clinton,46,36,Not included in poll,18,23980,Fort Hays State University,2016-02-19,2016-02-26,Adults,440,Live Phone,Nonpartisan,None,NA,NA
2016-colorado-president-trump-vs-clinton,40,43,4,2,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,2777,Internet,Nonpartisan,None,10,NA
2016-colorado-president-trump-vs-clinton,44,50,6,,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,343,Internet,Nonpartisan,None,NA,NA
2016-colorado-president-trump-vs-clinton,42,48,Not included in poll,10,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,696,Internet,Nonpartisan,None,NA,NA
2016-colorado-president-trump-vs-clinton,43,48,3,3,26721,PPP (D),2016-11-03,2016-11-04,Likely Voters,704,IVR/Online,Pollster,Dem,4,NA
2016-colorado-president-trump-vs-clinton,38,43,7,6,26725,Keating (D-OnSight Public Affairs),2016-11-02,2016-11-03,Likely Voters,605,Live Phone,Sponsor,Dem,7,NA
2016-colorado-president-trump-vs-clinton,41,42,5,6,26760,Remington Research Group (R)/Axiom Strategies,2016-11-01,2016-11-02,Likely Voters,1863,IVR/Live Phone,Sponsor,Rep,6,NA
2016-colorado-president-trump-vs-clinton,40,40,10,3,26737,Gravis Marketing/Breitbart,2016-11-01,2016-11-02,Registered Voters,1125,IVR/Online,Nonpartisan,None,7,NA
2016-colorado-president-trump-vs-clinton,38,44,4,7,26678,Magellan (R),2016-11-01,2016-11-02,Likely Voters,500,Live Phone,Pollster,Rep,7,NA
2016-colorado-president-trump-vs-clinton,37,44,3,8,26644,Lucid/The Times-Picayune,2016-10-28,2016-11-01,Likely Voters,972,Internet,Nonpartisan,None,9,NA
2016-colorado-president-trump-vs-clinton,41,42,10,7,26677,University of Denver/Ciruli,2016-10-29,2016-10-31,Likely Voters,550,Live Phone,Nonpartisan,None,NA,NA
2016-colorado-president-trump-vs-clinton,39,43,4,2,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,1532,Internet,Nonpartisan,None,11,NA
2016-colorado-president-trump-vs-clinton,44,45,3,4,26567,Remington Research Group (R)/Axiom Strategies,2016-10-30,2016-10-30,Likely Voters,952,IVR/Live Phone,Sponsor,Rep,4,NA
2016-colorado-president-trump-vs-clinton,46,50,5,,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,342,Internet,Nonpartisan,None,NA,NA
2016-colorado-president-trump-vs-clinton,39,42,6,5,26546,CBS/YouGov,2016-10-26,2016-10-28,Likely Voters,997,Internet,Nonpartisan,None,7,NA
2016-colorado-president-trump-vs-clinton,38,44,3,3,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,1595,Internet,Nonpartisan,None,12,NA
2016-colorado-president-trump-vs-clinton,34,44,13,,26672,U Colorado Boulder,2016-10-17,2016-10-24,Adults,1004,Internet,Nonpartisan,None,9,NA
2016-colorado-president-trump-vs-clinton,43,45,2,4,26419,Remington Research Group (R)/Axiom Strategies,2016-10-20,2016-10-22,Likely Voters,1581,IVR/Live Phone,Sponsor,Rep,5,NA
2016-colorado-president-trump-vs-clinton,37,45,4,5,26214,Quinnipiac,2016-10-10,2016-10-16,Likely Voters,685,Live Phone,Nonpartisan,None,10,NA
2016-colorado-president-trump-vs-clinton,41,50,Not included in poll,8,26239,WashPost/SurveyMonkey,2016-10-08,2016-10-16,Likely Voters,956,Internet,Nonpartisan,None,NA,NA
2016-colorado-president-trump-vs-clinton,35,40,7,6,26256,Magellan (R),2016-10-12,2016-10-13,Likely Voters,500,Live Phone,Pollster,Rep,12,NA
2016-colorado-president-trump-vs-clinton,39,44,2,9,26186,Gravis Marketing/Breitbart,2016-10-12,2016-10-13,Registered Voters,1226,IVR/Online,Nonpartisan,None,6,NA
2016-colorado-president-trump-vs-clinton,41,47,Not included in poll,12,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,695,Internet,Nonpartisan,None,NA,NA
2016-colorado-president-trump-vs-clinton,45,45,Not included in poll,10,26101,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,710,Internet,Nonpartisan,None,NA,NA
2016-colorado-president-trump-vs-clinton,40,40,3,6,26008,Gravis Marketing/Breitbart,2016-10-03,2016-10-04,Registered Voters,1246,IVR/Online,Nonpartisan,None,10,NA
2016-colorado-president-trump-vs-clinton,38,49,4,3,25839,Monmouth University,2016-09-29,2016-10-02,Likely Voters,400,Live Phone,Nonpartisan,None,7,NA
2016-colorado-president-trump-vs-clinton,33,44,7,6,25892,Keating (D),2016-09-27,2016-09-29,Likely Voters,602,Live Phone,Pollster,Dem,10,NA
2016-colorado-president-trump-vs-clinton,40,46,2,6,25795,PPP (D-Vote Vets Action Fund),2016-09-27,2016-09-28,Likely Voters,694,IVR/Online,Pollster,Dem,6,NA
2016-colorado-president-trump-vs-clinton,42,41,3,0,25651,CNN,2016-09-20,2016-09-25,Likely Voters,784,Live Phone,Nonpartisan,None,13,NA
2016-colorado-president-trump-vs-clinton,39,40,11,10,25645,CBS/YouGov,2016-09-21,2016-09-23,Likely Voters,991,Internet,Nonpartisan,None,NA,NA
2016-colorado-president-trump-vs-clinton,42,44,2,2,25622,Quinnipiac,2016-09-13,2016-09-21,Likely Voters,644,Live Phone,Nonpartisan,None,10,NA
2016-colorado-president-trump-vs-clinton,35,44,14,7,25616,Franklin and Marshall College/Colorado Mesa University,2016-09-14,2016-09-18,Likely Voters,350,Live Phone/Online,Nonpartisan,None,NA,NA
2016-colorado-president-trump-vs-clinton,43,40,Not included in poll,17,25541,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,563,Internet,Nonpartisan,None,NA,NA
2016-colorado-president-trump-vs-clinton,44,46,Not included in poll,10,25349,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,2428,Internet,Nonpartisan,None,NA,NA
2016-colorado-president-trump-vs-clinton,36,41,4,6,25419,Magellan (R),2016-08-29,2016-08-31,Likely Voters,500,Live Phone,Pollster,Rep,13,NA
2016-colorado-president-trump-vs-clinton,39,49,4,9,25199,Quinnipiac,2016-08-09,2016-08-16,Likely Voters,830,Live Phone,Nonpartisan,None,NA,NA
2016-colorado-president-trump-vs-clinton,32,46,15,6,25150,NBC/WSJ/Marist,2016-08-04,2016-08-10,Registered Voters,899,Live Phone,Nonpartisan,None,NA,NA
2016-colorado-president-trump-vs-clinton,34,44,11,11,24882,FOX,2016-07-09,2016-07-12,Registered Voters,600,Live Phone,Nonpartisan,None,NA,NA
2016-colorado-president-trump-vs-clinton,35,48,6,7,24875,Monmouth University,2016-07-09,2016-07-12,Likely Voters,404,Live Phone,Nonpartisan,None,5,NA
2016-colorado-president-trump-vs-clinton,35,43,21,,24895,NBC/WSJ/Marist,2016-07-05,2016-07-11,Registered Voters,794,Live Phone,Nonpartisan,None,NA,NA
2016-colorado-president-trump-vs-clinton,38,45,14,4,24868,Harper (R),2016-07-07,2016-07-09,Likely Voters,500,IVR/Live Phone,Pollster,Rep,NA,NA
2016-colorado-president-trump-vs-clinton,41,43,16,,24887,Gravis Marketing,2016-07-07,2016-07-08,Registered Voters,1313,Automated Phone,Nonpartisan,None,NA,NA
2016-colorado-president-trump-vs-clinton,39,40,9,10,24767,CBS/YouGov,2016-06-21,2016-06-24,Likely Voters,996,Internet,Nonpartisan,None,NA,NA
2016-colorado-president-trump-vs-clinton,48,37,4,11,23168,Quinnipiac,2015-11-11,2015-11-15,Registered Voters,1262,Live Phone,Nonpartisan,None,NA,NA
2016-new-jersey-president-trump-vs-clinton,37,52,8,3,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,1377,Internet,Nonpartisan,None,NA,NA
2016-new-jersey-president-trump-vs-clinton,41,55,4,,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,348,Internet,Nonpartisan,None,NA,NA
2016-new-jersey-president-trump-vs-clinton,38,48,Not included in poll,14,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,658,Internet,Nonpartisan,None,NA,NA
2016-new-jersey-president-trump-vs-clinton,40,51,5,6,26727,Stockton,2016-10-27,2016-11-02,Likely Voters,678,Live Phone,Nonpartisan,None,NA,NA
2016-new-jersey-president-trump-vs-clinton,35,55,7,3,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,724,Internet,Nonpartisan,None,NA,NA
2016-new-jersey-president-trump-vs-clinton,40,57,3,,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,353,Internet,Nonpartisan,None,NA,NA
2016-new-jersey-president-trump-vs-clinton,36,52,9,3,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,590,Internet,Nonpartisan,None,NA,NA
2016-new-jersey-president-trump-vs-clinton,40,51,4,5,26230,Fairleigh Dickinson,2016-10-12,2016-10-16,Likely Voters,579,Live Phone,Nonpartisan,None,NA,NA
2016-new-jersey-president-trump-vs-clinton,32,50,Not included in poll,18,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,1084,Internet,Nonpartisan,None,NA,NA
2016-new-jersey-president-trump-vs-clinton,34,49,Not included in poll,17,26122,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,595,Internet,Nonpartisan,None,NA,NA
2016-new-jersey-president-trump-vs-clinton,40,46,9,5,25823,Stockton,2016-09-22,2016-09-29,Likely Voters,638,Live Phone,Nonpartisan,None,NA,NA
2016-new-jersey-president-trump-vs-clinton,33,49,Not included in poll,18,25561,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,982,Internet,Nonpartisan,None,NA,NA
2016-new-jersey-president-trump-vs-clinton,29,50,15,7,26163,Rutgers-Eagleton,2016-09-06,2016-09-10,Registered Voters,726,Live Phone,Nonpartisan,None,NA,NA
2016-new-jersey-president-trump-vs-clinton,38,53,Not included in poll,9,25380,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,912,Internet,Nonpartisan,None,NA,NA
2016-new-jersey-president-trump-vs-clinton,32,44,15,9,24942,Fairleigh Dickinson,2016-06-22,2016-06-26,Registered Voters,349,Live Phone,Nonpartisan,None,NA,NA
2016-new-jersey-president-trump-vs-clinton,34,49,8,8,24613,CBS/YouGov,2016-05-31,2016-06-03,Likely Voters,1194,Internet,Nonpartisan,None,NA,NA
2016-new-jersey-president-trump-vs-clinton,34,38,11,17,24572,Monmouth University,2016-05-23,2016-05-27,Registered Voters,703,Live Phone,Nonpartisan,None,NA,NA
2016-new-jersey-president-trump-vs-clinton,37,48,7,8,24548,Fairleigh Dickinson,2016-05-18,2016-05-22,Registered Voters,702,Live Phone,Nonpartisan,None,NA,NA
2016-new-jersey-president-trump-vs-clinton,38,45,3,13,24515,Quinnipiac,2016-05-10,2016-05-16,Registered Voters,1989,Live Phone,Nonpartisan,None,NA,NA
2016-new-jersey-president-trump-vs-clinton,36,50,11,3,24304,Rutgers-Eagleton,2016-04-01,2016-04-08,Registered Voters,738,Live Phone,Nonpartisan,None,NA,NA
2016-utah-president-trump-vs-clinton,34,31,2,2,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,1479,Internet,Nonpartisan,None,7,25
2016-utah-president-trump-vs-clinton,43,28,29,,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,320,Internet,Nonpartisan,None,NA,NA
2016-utah-president-trump-vs-clinton,40,33,Not included in poll,27,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,532,Internet,Nonpartisan,None,NA,NA
2016-utah-president-trump-vs-clinton,40,23,3,4,26803,CBS/YouGov,2016-11-03,2016-11-05,Likely Voters,762,Internet,Nonpartisan,None,7,24
2016-utah-president-trump-vs-clinton,33,24,4,7,26718,Y2 Analytics (R),2016-11-01,2016-11-03,Likely Voters,500,Live Phone,Pollster,Rep,5,28
2016-utah-president-trump-vs-clinton,37,31,2,2,26671,Monmouth University,2016-10-30,2016-11-02,Likely Voters,402,Live Phone,Nonpartisan,None,4,24
2016-utah-president-trump-vs-clinton,42,31,2,2,26681,Rasmussen/Heat Street,2016-10-29,2016-10-31,Likely Voters,750,IVR/Online,Nonpartisan,None,3,21
2016-utah-president-trump-vs-clinton,33,30,2,2,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,1078,Internet,Nonpartisan,None,7,26
2016-utah-president-trump-vs-clinton,66,29,6,,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,315,Internet,Nonpartisan,None,NA,NA
2016-utah-president-trump-vs-clinton,32,24,1,8,26554,Dan Jones/Salt Lake Tribune/Hinckley Institute,2016-10-20,2016-10-27,Likely Voters,823,Live Phone/Online,Nonpartisan,None,4,30
2016-utah-president-trump-vs-clinton,32,28,2,4,26446,Rasmussen/Heat Street,2016-10-23,2016-10-24,Likely Voters,750,IVR/Online,Nonpartisan,None,4,29
2016-utah-president-trump-vs-clinton,33,28,1,1,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,969,Internet,Nonpartisan,None,7,29
2016-utah-president-trump-vs-clinton,30,28,3,4,26207,Rasmussen/Heat Street,2016-10-14,2016-10-16,Likely Voters,750,IVR/Online,Nonpartisan,None,5,29
2016-utah-president-trump-vs-clinton,37,20,5,11,26187,CBS/YouGov,2016-10-12,2016-10-14,Likely Voters,951,Internet,Nonpartisan,None,7,20
2016-utah-president-trump-vs-clinton,41,35,Not included in poll,24,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,543,Internet,Nonpartisan,None,NA,NA
2016-utah-president-trump-vs-clinton,34,28,2,6,26160,Monmouth University,2016-10-10,2016-10-12,Likely Voters,403,Live Phone,Nonpartisan,None,9,20
2016-utah-president-trump-vs-clinton,26,26,4,7,26142,Y2 Analytics (R),2016-10-10,2016-10-11,Likely Voters,500,Live Phone,Pollster,Rep,14,22
2016-utah-president-trump-vs-clinton,48,33,Not included in poll,19,26133,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,515,Internet,Nonpartisan,None,NA,NA
2016-utah-president-trump-vs-clinton,48,29,Not included in poll,23,25572,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,408,Internet,Nonpartisan,None,NA,NA
2016-utah-president-trump-vs-clinton,46,35,Not included in poll,19,25392,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,722,Internet,Nonpartisan,None,NA,NA
2016-utah-president-trump-vs-clinton,39,24,3,14,25239,PPP (D),2016-08-19,2016-08-21,Likely Voters,1018,IVR/Online,Pollster,Dem,12,9
2016-utah-president-trump-vs-clinton,37,25,15,7,25086,Dan Jones & Associates/UtahPolicy.com,2016-07-18,2016-08-04,Likely Voters,858,Live Phone/Online,Nonpartisan,None,16,NA
2016-utah-president-trump-vs-clinton,36,27,20,8,24725,Dan Jones & Associates/UtahPolicy.com,2016-06-08,2016-06-17,Registered Voters,614,Live Phone/Online,Nonpartisan,None,10,NA
2016-utah-president-trump-vs-clinton,35,35,Not included in poll,17,24658,SurveyUSA/Salt Lake Tribune/Hinckley Institute,2016-06-02,2016-06-08,Likely Voters,1238,IVR/Online,Nonpartisan,None,13,NA
2016-utah-president-trump-vs-clinton,36,29,35,,24624,Gravis Marketing,2016-05-31,2016-06-01,Registered Voters,1519,Automated Phone,Nonpartisan,None,NA,NA
2016-utah-president-trump-vs-clinton,43,30,Not included in poll,26,24491,Dan Jones & Associates/UtahPolicy.com,2016-05-02,2016-05-10,Registered Voters,588,Live Phone/Online,Nonpartisan,None,NA,NA
2016-utah-president-trump-vs-clinton,38,38,Not included in poll,25,24297,Dan Jones & Associates/UtahPolicy.com,2016-03-23,2016-04-05,Registered Voters,600,Live Phone/Online,Nonpartisan,None,NA,NA
2016-utah-president-trump-vs-clinton,36,38,Not included in poll,24,24602,Dan Jones & Associates/Deseret News/KSL,2016-03-08,2016-03-15,Likely Voters,500,Live Phone/Online,Nonpartisan,None,NA,NA
2016-utah-president-trump-vs-clinton,33,28,33,6,23503,Dan Jones & Associates/UtahPolicy.com,2015-12-08,2015-12-14,Adults,622,Live Phone/Online,Nonpartisan,None,NA,NA
2016-utah-president-trump-vs-clinton,38,29,29,3,22646,Dan Jones & Associates/UtahPolicy.com,2015-08-07,2015-08-14,Adults,500,Live Phone/Online,Nonpartisan,None,NA,NA
2016-georgia-president-trump-vs-clinton,45,45,Not included in poll,3,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,2419,Internet,Nonpartisan,None,NA,NA
2016-georgia-president-trump-vs-clinton,49,46,Not included in poll,2,26789,Landmark (R)/Rosetta Stone,2016-11-06,2016-11-06,Likely Voters,1200,IVR/Online,Pollster,Rep,NA,NA
2016-georgia-president-trump-vs-clinton,50,44,6,,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,366,Internet,Nonpartisan,None,NA,NA
2016-georgia-president-trump-vs-clinton,48,42,Not included in poll,10,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,691,Internet,Nonpartisan,None,NA,NA
2016-georgia-president-trump-vs-clinton,49,43,1,3,26801,CBS/YouGov,2016-11-03,2016-11-05,Likely Voters,995,Internet,Nonpartisan,None,NA,NA
2016-georgia-president-trump-vs-clinton,48,46,Not included in poll,2,26739,Landmark (R)/Rosetta Stone/WSB-TV,2016-11-02,2016-11-03,Likely Voters,1000,IVR/Online,Pollster,Rep,NA,NA
2016-georgia-president-trump-vs-clinton,49,45,Not included in poll,1,26710,Opinion Savvy/Fox 5 Atlanta,2016-11-02,2016-11-03,Likely Voters,538,IVR/Online,Nonpartisan,None,NA,NA
2016-georgia-president-trump-vs-clinton,47,46,6,1,26683,NBC/WSJ/Marist,2016-10-30,2016-11-01,Likely Voters,707,Live Phone,Nonpartisan,None,NA,NA
2016-georgia-president-trump-vs-clinton,46,44,Not included in poll,3,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,2665,Internet,Nonpartisan,None,NA,NA
2016-georgia-president-trump-vs-clinton,50,45,6,,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,365,Internet,Nonpartisan,None,NA,NA
2016-georgia-president-trump-vs-clinton,49,42,Not included in poll,6,26573,SurveyUSA/11Alive,2016-10-25,2016-10-27,Likely Voters,594,IVR/Online,Nonpartisan,None,NA,NA
2016-georgia-president-trump-vs-clinton,44,43,0,5,26509,Quinnipiac,2016-10-20,2016-10-26,Likely Voters,707,Live Phone,Nonpartisan,None,NA,NA
2016-georgia-president-trump-vs-clinton,47,44,Not included in poll,2,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,2235,Internet,Nonpartisan,None,NA,NA
2016-georgia-president-trump-vs-clinton,50,46,Not included in poll,1,26362,Opinion Savvy/Fox 5 Atlanta,2016-10-20,2016-10-20,Likely Voters,570,IVR/Online,Nonpartisan,None,NA,NA
2016-georgia-president-trump-vs-clinton,47,43,Not included in poll,5,26356,Landmark (R),2016-10-20,2016-10-20,Likely Voters,600,IVR/Live Phone,Pollster,Rep,NA,NA
2016-georgia-president-trump-vs-clinton,44,42,2,4,26347,Abt SRBI Inc/Atlanta Journal-Constitution,2016-10-17,2016-10-20,Likely Voters,839,Live Phone,Nonpartisan,None,NA,NA
2016-georgia-president-trump-vs-clinton,40,44,1,8,26404,Lucid/The Times-Picayune,2016-10-17,2016-10-18,Likely Voters,807,Internet,Nonpartisan,None,NA,NA
2016-georgia-president-trump-vs-clinton,45,48,Not included in poll,7,26242,WashPost/SurveyMonkey,2016-10-08,2016-10-16,Likely Voters,886,Internet,Nonpartisan,None,NA,NA
2016-georgia-president-trump-vs-clinton,50,42,Not included in poll,8,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,1020,Internet,Nonpartisan,None,NA,NA
2016-georgia-president-trump-vs-clinton,48,42,Not included in poll,6,26355,Landmark (R),2016-10-11,2016-10-12,Likely Voters,1400,IVR/Live Phone,Pollster,Rep,NA,NA
2016-georgia-president-trump-vs-clinton,48,43,Not included in poll,9,26104,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,583,Internet,Nonpartisan,None,NA,NA
2016-georgia-president-trump-vs-clinton,47,43,Not included in poll,5,25657,Landmark (R)/Rosetta Stone/WSB-TV,2016-09-21,2016-09-22,Likely Voters,600,IVR/Live Phone,Pollster,Rep,NA,NA
2016-georgia-president-trump-vs-clinton,47,40,0,4,25621,Quinnipiac,2016-09-13,2016-09-21,Likely Voters,638,Live Phone,Nonpartisan,None,NA,NA
2016-georgia-president-trump-vs-clinton,45,42,1,5,25528,Monmouth University,2016-09-15,2016-09-18,Likely Voters,401,Live Phone,Nonpartisan,None,NA,NA
2016-georgia-president-trump-vs-clinton,48,40,Not included in poll,12,25544,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,890,Internet,Nonpartisan,None,NA,NA
2016-georgia-president-trump-vs-clinton,46,42,Not included in poll,2,25507,Opinion Savvy/Fox 5 Atlanta,2016-09-14,2016-09-14,Likely Voters,568,IVR/Online,Nonpartisan,None,NA,NA
2016-georgia-president-trump-vs-clinton,46,43,8,2,25444,NBC/WSJ/Marist,2016-09-06,2016-09-08,Likely Voters,625,Live Phone,Nonpartisan,None,NA,NA
2016-georgia-president-trump-vs-clinton,46,46,Not included in poll,8,25355,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,2034,Internet,Nonpartisan,None,NA,NA
2016-georgia-president-trump-vs-clinton,43,43,Not included in poll,3,25210,Opinion Savvy/Fox 5 Atlanta,2016-08-17,2016-08-17,Likely Voters,730,IVR/Online,Nonpartisan,None,NA,NA
2016-georgia-president-trump-vs-clinton,45,41,4,5,25157,CBS/YouGov,2016-08-10,2016-08-12,Likely Voters,988,Internet,Nonpartisan,None,NA,NA
2016-georgia-president-trump-vs-clinton,45,44,11,,25134,Gravis Marketing,2016-08-04,2016-08-08,Registered Voters,1604,IVR/Online,Nonpartisan,None,NA,NA
2016-georgia-president-trump-vs-clinton,40,44,10,5,25070,Abt SRBI Inc/Atlanta Journal-Constitution,2016-08-01,2016-08-04,Registered Voters,847,Live Phone,Nonpartisan,None,NA,NA
2016-georgia-president-trump-vs-clinton,46,46,1,3,25041,Landmark (R)/Rosetta Stone/WSB-TV,2016-08-01,2016-08-01,Likely Voters,787,IVR/Online,Pollster,Rep,NA,NA
